time;user0;user1;
0.104163;0.0171246;-0.427697;
0.104173;0.0177434;-0.442683;
0.104183;0.0182921;-0.455929;
0.104193;0.0187686;-0.467392;
0.104203;0.0191711;-0.477037;
0.104213;0.0194979;-0.484832;
0.104223;0.0197478;-0.490754;
0.104233;0.0199197;-0.494786;
0.104243;0.020013;-0.496914;
0.104253;0.0200273;-0.497132;
0.104263;0.0199626;-0.49544;
0.104273;0.0198191;-0.491843;
0.104283;0.0195974;-0.486351;
0.104293;0.0192984;-0.478982;
0.104303;0.0189232;-0.469757;
0.104313;0.0184733;-0.458706;
0.104323;0.0179504;-0.445863;
0.104333;0.0173568;-0.43127;
0.104343;0.0166947;-0.414975;
0.104353;0.0159666;-0.397032;
0.104363;0.0151756;-0.377503;
0.104373;0.0143246;-0.356456;
0.104383;0.0134172;-0.333967;
0.104393;0.0124568;-0.310118;
0.104403;0.0114472;-0.284999;
0.104413;0.0103924;-0.258704;
0.104423;0.00929665;-0.231338;
0.104433;0.00816419;-0.203007;
0.104443;0.0069995;-0.173826;
0.104453;0.0058072;-0.143914;
0.104463;0.00459197;-0.113395;
0.104473;0.00335863;-0.0823962;
0.104483;0.00211202;-0.0510478;
0.104493;0.000857086;-0.0194827;
0.104503;-0.000401234;0.012165;
0.104513;-0.00165797;0.0437607;
0.104523;-0.00290816;0.07517;
0.104533;-0.00414688;0.10626;
0.104543;-0.00536923;0.136899;
0.104553;-0.00657039;0.16696;
0.104563;-0.00774562;0.196318;
0.104573;-0.00889028;0.224852;
0.104583;-0.00999986;0.252447;
0.104593;-0.01107;0.278995;
0.104603;-0.0120964;0.304391;
0.104613;-0.0130751;0.328537;
0.104623;-0.0140022;0.351343;
0.104633;-0.014874;0.372725;
0.104643;-0.0156871;0.392607;
0.104653;-0.0164383;0.410917;
0.104663;-0.0171247;0.427593;
0.104673;-0.0177434;0.442579;
0.104683;-0.0182921;0.455825;
0.104693;-0.0187687;0.467289;
0.104703;-0.0191711;0.476934;
0.104713;-0.019498;0.484729;
0.104723;-0.0197478;0.490652;
0.104733;-0.0199197;0.494683;
0.104743;-0.020013;0.496811;
0.104753;-0.0200274;0.49703;
0.104763;-0.0199627;0.495338;
0.104773;-0.0198192;0.49174;
0.104783;-0.0195975;0.486248;
0.104793;-0.0192984;0.478879;
0.104803;-0.0189232;0.469654;
0.104813;-0.0184733;0.458603;
0.104823;-0.0179505;0.44576;
0.104833;-0.0173568;0.431167;
