time;V(/OUT_N);V(/OUT_SINGLE);user1;
0.952127;1.23955;2.90568;-0.00243906;
0.952137;1.24225;2.93979;-0.00237413;
0.952147;1.24477;2.9721;-0.00230402;
0.952157;1.24709;3.00249;-0.002229;
0.952167;1.24922;3.03084;-0.00214937;
0.952177;1.25114;3.05703;-0.00206545;
0.952187;1.25284;3.08096;-0.00197757;
0.952197;1.25431;3.10254;-0.00188607;
0.952207;1.25556;3.12168;-0.00179132;
0.952217;1.25657;3.13831;-0.00169369;
0.952227;1.25735;3.15236;-0.00159357;
0.952237;1.25788;3.16378;-0.00149135;
0.952247;1.25817;3.17253;-0.00138742;
0.952257;1.25821;3.17856;-0.0012822;
0.952267;1.25801;3.18185;-0.00117611;
0.952277;1.25756;3.18239;-0.00106955;
0.952287;1.25688;3.18019;-0.000962947;
0.952297;1.25595;3.17524;-0.000856715;
0.952307;1.25478;3.16757;-0.000751274;
0.952317;1.25339;3.15721;-0.000647036;
0.952327;1.25177;3.14419;-0.000544412;
0.952337;1.24993;3.12858;-0.000443803;
0.952347;1.24787;3.11042;-0.000345607;
0.952357;1.24561;3.0898;-0.00025021;
0.952367;1.24316;3.06679;-0.000157987;
0.952377;1.24052;3.04148;-6.93044e-05;
0.952387;1.23771;3.01397;1.54887e-05;
0.952397;1.23473;2.98438;9.60562e-05;
0.952407;1.2316;2.95281;0.000172079;
0.952417;1.22833;2.9194;0.000243254;
0.952427;1.22493;2.88427;0.0003093;
0.952437;1.22142;2.84756;0.000369953;
0.952447;1.2178;2.80942;0.000424971;
0.952457;1.21411;2.77;0.000474135;
0.952467;1.21034;2.72945;0.000517249;
0.952477;1.20651;2.68793;0.000554139;
0.952487;1.20265;2.64561;0.000584659;
0.952497;1.19875;2.60266;0.000608687;
0.952507;1.19485;2.55924;0.000626125;
0.952517;1.19095;2.51552;0.000636905;
0.952527;1.18708;2.47169;0.000640984;
0.952537;1.18324;2.42791;0.000638345;
0.952547;1.17945;2.38435;0.000628999;
0.952557;1.17572;2.34119;0.000612984;
0.952567;1.17208;2.2986;0.000590365;
0.952577;1.16853;2.25675;0.000561233;
0.952587;1.16509;2.2158;0.000525705;
0.952597;1.16178;2.17591;0.000483923;
0.952607;1.15859;2.13724;0.000436055;
0.952617;1.15556;2.09995;0.000382292;
0.952627;1.15269;2.06418;0.000322849;
0.952637;1.14999;2.03007;0.000257963;
0.952647;1.14747;1.99776;0.000187893;
0.952657;1.14514;1.96737;0.000112917;
0.952667;1.14302;1.93902;3.33331e-05;
0.952677;1.1411;1.91283;-5.05435e-05;
0.952687;1.1394;1.8889;-0.000138381;
0.952697;1.13792;1.86732;-0.000229832;
0.952707;1.13668;1.84818;-0.000324535;
0.952717;1.13567;1.83155;-0.000422118;
0.952727;1.13489;1.8175;-0.000522196;
0.952737;1.13436;1.80608;-0.000624376;
0.952747;1.13407;1.79734;-0.000728255;
0.952757;1.13402;1.79131;-0.000833427;
0.952767;1.13422;1.78801;-0.000939477;
0.952777;1.13467;1.78747;-0.00104599;
0.952787;1.13535;1.78967;-0.00115255;
0.952797;1.13628;1.79462;-0.00125874;
0.952807;1.13744;1.80229;-0.00136413;
0.952817;1.13883;1.81266;-0.00146833;
0.952827;1.14045;1.82567;-0.00157091;
0.952837;1.14229;1.84129;-0.00167147;
0.952847;1.14434;1.85944;-0.00176962;
0.952857;1.14659;1.88007;-0.00186497;
0.952867;1.14904;1.90308;-0.00195715;
0.952877;1.15168;1.92839;-0.00204579;
0.952887;1.15449;1.95589;-0.00213054;
0.952897;1.15746;1.98549;-0.00221106;
0.952907;1.16059;2.01705;-0.00228704;
0.952917;1.16386;2.05047;-0.00235817;
0.952927;1.16725;2.0856;-0.00242417;
0.952937;1.17076;2.1223;-0.00248478;
0.952947;1.17437;2.16045;-0.00253975;
0.952957;1.17807;2.19987;-0.00258887;
0.952967;1.18183;2.24042;-0.00263194;
0.952977;1.18566;2.28194;-0.00266878;
0.952987;1.18952;2.32425;-0.00269926;
0.952997;1.19341;2.36721;-0.00272324;
0.953007;1.19731;2.41063;-0.00274063;
0.953017;1.20121;2.45434;-0.00275137;
0.953027;1.20508;2.49818;-0.0027554;
0.953037;1.20893;2.54196;-0.00275272;
0.953047;1.21271;2.58552;-0.00274333;
0.953057;1.21644;2.62868;-0.00272727;
0.953067;1.22008;2.67127;-0.0027046;
0.953077;1.22363;2.71312;-0.00267543;
0.953087;1.22707;2.75407;-0.00263985;
0.953097;1.23039;2.79396;-0.00259803;
0.953107;1.23357;2.83263;-0.00255011;
0.953117;1.2366;2.86992;-0.00249631;
0.953127;1.23948;2.90569;-0.00243682;
0.953137;1.24218;2.9398;-0.00237189;
0.953147;1.2447;2.97211;-0.00230177;
0.953157;1.24703;3.0025;-0.00222675;
0.953167;1.24915;3.03085;-0.00214712;
0.953177;1.25107;3.05704;-0.0020632;
0.953187;1.25277;3.08097;-0.00197532;
0.953197;1.25425;3.10255;-0.00188382;
0.953207;1.25549;3.12169;-0.00178907;
0.953217;1.2565;3.13832;-0.00169145;
0.953227;1.25728;3.15238;-0.00159132;
0.953237;1.25781;3.16379;-0.0014891;
0.953247;1.2581;3.17254;-0.00138518;
0.953257;1.25814;3.17857;-0.00127996;
0.953267;1.25794;3.18186;-0.00117386;
0.953277;1.25749;3.1824;-0.0010673;
0.953287;1.25681;3.1802;-0.000960701;
0.953297;1.25588;3.17525;-0.00085447;
0.953307;1.25471;3.16758;-0.000749028;
0.953317;1.25332;3.15722;-0.000644791;
0.953327;1.2517;3.1442;-0.000542166;
0.953337;1.24986;3.12859;-0.000441558;
0.953347;1.2478;3.11043;-0.000343361;
0.953357;1.24555;3.08981;-0.000247964;
0.953367;1.24309;3.0668;-0.000155742;
0.953377;1.24045;3.04149;-6.70591e-05;
0.953387;1.23764;3.01398;1.7734e-05;
0.953397;1.23466;2.98439;9.83014e-05;
0.953407;1.23153;2.95282;0.000174324;
0.953417;1.22826;2.91941;0.000245499;
0.953427;1.22486;2.88428;0.000311545;
0.953437;1.22135;2.84757;0.000372198;
0.953447;1.21774;2.80943;0.000427216;
0.953457;1.21404;2.77001;0.00047638;
0.953467;1.21027;2.72946;0.000519494;
0.953477;1.20644;2.68794;0.000556384;
0.953487;1.20258;2.64562;0.000586904;
0.953497;1.19869;2.60267;0.000610931;
0.953507;1.19478;2.55925;0.00062837;
0.953517;1.19089;2.51553;0.00063915;
0.953527;1.18701;2.4717;0.000643228;
0.953537;1.18317;2.42792;0.000640589;
0.953547;1.17938;2.38436;0.000631243;
0.953557;1.17565;2.3412;0.000615229;
0.953567;1.17201;2.29861;0.00059261;
0.953577;1.16846;2.25676;0.000563478;
0.953587;1.16502;2.21581;0.000527949;
0.953597;1.16171;2.17592;0.000486167;
0.953607;1.15853;2.13725;0.000438299;
0.953617;1.15549;2.09996;0.000384536;
0.953627;1.15262;2.06419;0.000325093;
0.953637;1.14992;2.03008;0.000260207;
0.953647;1.1474;1.99777;0.000190137;
0.953657;1.14507;1.96738;0.000115161;
0.953667;1.14295;1.93903;3.55771e-05;
0.953677;1.14103;1.91284;-4.82996e-05;
0.953687;1.13933;1.88891;-0.000136137;
0.953697;1.13786;1.86733;-0.000227588;
0.953707;1.13661;1.84819;-0.000322291;
0.953717;1.1356;1.83156;-0.000419874;
0.953727;1.13482;1.81751;-0.000519952;
0.953737;1.13429;1.80609;-0.000622132;
0.953747;1.134;1.79735;-0.000726011;
0.953757;1.13396;1.79132;-0.000831183;
0.953767;1.13416;1.78802;-0.000937234;
0.953777;1.1346;1.78748;-0.00104375;
0.953787;1.13529;1.78968;-0.00115031;
0.953797;1.13621;1.79463;-0.00125649;
0.953807;1.13737;1.8023;-0.00136189;
0.953817;1.13876;1.81267;-0.00146608;
0.953827;1.14038;1.82568;-0.00156866;
0.953837;1.14222;1.8413;-0.00166923;
0.953847;1.14427;1.85945;-0.00176738;
0.953857;1.14653;1.88008;-0.00186273;
0.953867;1.14897;1.90309;-0.00195491;
0.953877;1.15161;1.9284;-0.00204355;
0.953887;1.15442;1.9559;-0.00212829;
0.953897;1.1574;1.9855;-0.00220882;
0.953907;1.16052;2.01706;-0.00228479;
0.953917;1.16379;2.05048;-0.00235592;
0.953927;1.16719;2.08561;-0.00242193;
0.953937;1.1707;2.12231;-0.00248253;
0.953947;1.1743;2.16046;-0.00253751;
0.953957;1.178;2.19988;-0.00258663;
0.953967;1.18177;2.24043;-0.00262969;
0.953977;1.18559;2.28195;-0.00266654;
0.953987;1.18945;2.32427;-0.00269702;
0.953997;1.19334;2.36722;-0.002721;
0.954007;1.19724;2.41064;-0.00273839;
0.954017;1.20114;2.45435;-0.00274913;
0.954027;1.20502;2.49819;-0.00275316;
0.954037;1.20886;2.54197;-0.00275048;
0.954047;1.21265;2.58553;-0.00274109;
0.954057;1.21637;2.62869;-0.00272503;
0.954067;1.22001;2.67128;-0.00270236;
0.954077;1.22356;2.71313;-0.00267318;
0.954087;1.227;2.75408;-0.00263761;
0.954097;1.23032;2.79397;-0.00259578;
0.954107;1.2335;2.83264;-0.00254787;
0.954117;1.23653;2.86993;-0.00249406;
0.954127;1.23941;2.9057;-0.00243458;
0.954137;1.24211;2.93981;-0.00236965;
0.954147;1.24463;2.97212;-0.00229953;
0.954157;1.24696;3.00251;-0.00222451;
0.954167;1.24908;3.03086;-0.00214488;
0.954177;1.251;3.05705;-0.00206096;
0.954187;1.2527;3.08098;-0.00197308;
0.954197;1.25418;3.10256;-0.00188158;
0.954207;1.25542;3.1217;-0.00178683;
0.954217;1.25644;3.13833;-0.00168921;
0.954227;1.25721;3.15239;-0.00158908;
0.954237;1.25774;3.16381;-0.00148686;
0.954247;1.25803;3.17255;-0.00138293;
0.954257;1.25807;3.17858;-0.00127772;
0.954267;1.25787;3.18187;-0.00117162;
0.954277;1.25743;3.18242;-0.00106506;
0.954287;1.25674;3.18021;-0.00095846;
0.954297;1.25581;3.17526;-0.000852229;
0.954307;1.25465;3.16759;-0.000746788;
0.954317;1.25325;3.15723;-0.00064255;
0.954327;1.25163;3.14421;-0.000539925;
0.954337;1.24979;3.1286;-0.000439317;
0.954347;1.24774;3.11044;-0.000341121;
0.954357;1.24548;3.08982;-0.000245723;
0.954367;1.24302;3.06681;-0.000153501;
0.954377;1.24039;3.0415;-6.48185e-05;
0.954387;1.23757;3.01399;1.99746e-05;
0.954397;1.23459;2.9844;0.000100542;
0.954407;1.23146;2.95283;0.000176564;
0.954417;1.22819;2.91942;0.00024774;
0.954427;1.22479;2.88429;0.000313785;
0.954437;1.22128;2.84758;0.000374438;
0.954447;1.21767;2.80944;0.000429456;
0.954457;1.21397;2.77002;0.00047862;
0.954467;1.2102;2.72947;0.000521734;
0.954477;1.20637;2.68795;0.000558624;
0.954487;1.20251;2.64563;0.000589144;
0.954497;1.19862;2.60268;0.000613171;
0.954507;1.19471;2.55926;0.00063061;
0.954517;1.19082;2.51554;0.00064139;
0.954527;1.18694;2.47171;0.000645468;
0.954537;1.1831;2.42793;0.000642829;
0.954547;1.17931;2.38437;0.000633483;
0.954557;1.17559;2.34121;0.000617468;
0.954567;1.17194;2.29862;0.000594849;
0.954577;1.16839;2.25677;0.000565717;
0.954587;1.16495;2.21582;0.000530189;
0.954597;1.16164;2.17593;0.000488407;
0.954607;1.15846;2.13726;0.000440538;
0.954617;1.15542;2.09997;0.000386775;
0.954627;1.15255;2.0642;0.000327332;
0.954637;1.14985;2.03009;0.000262447;
0.954647;1.14733;1.99778;0.000192376;
0.954657;1.145;1.96739;0.0001174;
0.954667;1.14288;1.93904;3.78163e-05;
0.954677;1.14096;1.91285;-4.60604e-05;
0.954687;1.13926;1.88892;-0.000133898;
0.954697;1.13779;1.86734;-0.000225349;
0.954707;1.13654;1.8482;-0.000320052;
0.954717;1.13553;1.83157;-0.000417635;
0.954727;1.13475;1.81752;-0.000517713;
0.954737;1.13422;1.8061;-0.000619893;
0.954747;1.13393;1.79736;-0.000723773;
0.954757;1.13389;1.79133;-0.000828944;
0.954767;1.13409;1.78803;-0.000934995;
0.954777;1.13453;1.78749;-0.00104151;
0.954787;1.13522;1.78969;-0.00114807;
0.954797;1.13614;1.79464;-0.00125425;
0.954807;1.1373;1.80231;-0.00135965;
0.954817;1.1387;1.81268;-0.00146384;
0.954827;1.14031;1.82569;-0.00156642;
0.954837;1.14215;1.84131;-0.00166699;
0.954847;1.1442;1.85946;-0.00176514;
0.954857;1.14646;1.88009;-0.00186049;
0.954867;1.14891;1.9031;-0.00195267;
0.954877;1.15154;1.92841;-0.00204131;
0.954887;1.15435;1.95591;-0.00212606;
0.954897;1.15733;1.98551;-0.00220658;
0.954907;1.16045;2.01707;-0.00228256;
0.954917;1.16372;2.05049;-0.00235369;
0.954927;1.16712;2.08562;-0.00241969;
0.954937;1.17063;2.12232;-0.0024803;
0.954947;1.17424;2.16047;-0.00253527;
0.954957;1.17793;2.19989;-0.00258439;
0.954967;1.1817;2.24044;-0.00262746;
0.954977;1.18552;2.28196;-0.0026643;
0.954987;1.18938;2.32428;-0.00269478;
0.954997;1.19328;2.36723;-0.00271876;
0.955007;1.19718;2.41065;-0.00273615;
0.955017;1.20107;2.45436;-0.00274689;
0.955027;1.20495;2.4982;-0.00275092;
0.955037;1.20879;2.54198;-0.00274824;
0.955047;1.21258;2.58554;-0.00273885;
0.955057;1.2163;2.6287;-0.00272279;
0.955067;1.21995;2.67129;-0.00270012;
0.955077;1.22349;2.71314;-0.00267095;
0.955087;1.22693;2.75409;-0.00263537;
0.955097;1.23025;2.79398;-0.00259355;
0.955107;1.23343;2.83265;-0.00254563;
0.955117;1.23647;2.86994;-0.00249183;
0.955127;1.23934;2.90571;-0.00243234;
0.955137;1.24204;2.93982;-0.00236741;
0.955147;1.24456;2.97214;-0.00229729;
0.955157;1.24689;3.00252;-0.00222227;
0.955167;1.24902;3.03087;-0.00214264;
0.955177;1.25093;3.05706;-0.00205872;
0.955187;1.25263;3.08099;-0.00197084;
0.955197;1.25411;3.10257;-0.00187934;
0.955207;1.25536;3.12171;-0.0017846;
0.955217;1.25637;3.13834;-0.00168697;
0.955227;1.25714;3.1524;-0.00158685;
0.955237;1.25767;3.16382;-0.00148462;
0.955247;1.25796;3.17256;-0.0013807;
0.955257;1.258;3.17859;-0.00127548;
0.955267;1.2578;3.18188;-0.00116939;
0.955277;1.25736;3.18243;-0.00106283;
0.955287;1.25667;3.18022;-0.000956223;
0.955297;1.25574;3.17527;-0.000849992;
0.955307;1.25458;3.1676;-0.000744551;
0.955317;1.25318;3.15724;-0.000640314;
0.955327;1.25156;3.14422;-0.000537689;
0.955337;1.24972;3.12861;-0.000437081;
0.955347;1.24767;3.11045;-0.000338885;
0.955357;1.24541;3.08983;-0.000243487;
0.955367;1.24296;3.06682;-0.000151265;
0.955377;1.24032;3.04151;-6.25826e-05;
0.955387;1.2375;3.014;2.22104e-05;
0.955397;1.23452;2.98441;0.000102778;
0.955407;1.23139;2.95284;0.0001788;
0.955417;1.22812;2.91943;0.000249976;
0.955427;1.22472;2.8843;0.000316021;
0.955437;1.22121;2.84759;0.000376674;
0.955447;1.2176;2.80945;0.000431692;
0.955457;1.2139;2.77003;0.000480856;
0.955467;1.21013;2.72948;0.000523969;
0.955477;1.20631;2.68796;0.00056086;
0.955487;1.20244;2.64564;0.00059138;
0.955497;1.19855;2.60269;0.000615407;
0.955507;1.19465;2.55927;0.000632845;
0.955517;1.19075;2.51556;0.000643625;
0.955527;1.18687;2.47172;0.000647703;
0.955537;1.18303;2.42794;0.000645064;
0.955547;1.17924;2.38438;0.000635718;
0.955557;1.17552;2.34122;0.000619703;
0.955567;1.17187;2.29863;0.000597084;
0.955577;1.16833;2.25678;0.000567952;
0.955587;1.16489;2.21583;0.000532424;
0.955597;1.16157;2.17594;0.000490641;
0.955607;1.15839;2.13727;0.000442773;
0.955617;1.15536;2.09998;0.00038901;
0.955627;1.15248;2.06421;0.000329567;
0.955637;1.14978;2.0301;0.000264681;
0.955647;1.14726;1.99779;0.000194611;
0.955657;1.14494;1.9674;0.000119635;
0.955667;1.14281;1.93905;4.00508e-05;
0.955677;1.14089;1.91286;-4.38259e-05;
0.955687;1.13919;1.88893;-0.000131663;
0.955697;1.13772;1.86735;-0.000223114;
0.955707;1.13647;1.84821;-0.000317818;
0.955717;1.13546;1.83158;-0.000415401;
0.955727;1.13469;1.81753;-0.000515479;
0.955737;1.13415;1.80611;-0.000617659;
0.955747;1.13386;1.79737;-0.000721538;
0.955757;1.13382;1.79134;-0.00082671;
0.955767;1.13402;1.78804;-0.000932761;
0.955777;1.13446;1.7875;-0.00103928;
0.955787;1.13515;1.7897;-0.00114583;
0.955797;1.13607;1.79465;-0.00125202;
0.955807;1.13724;1.80232;-0.00135742;
0.955817;1.13863;1.81269;-0.00146161;
0.955827;1.14025;1.8257;-0.00156419;
0.955837;1.14208;1.84132;-0.00166475;
0.955847;1.14413;1.85947;-0.00176291;
0.955857;1.14639;1.8801;-0.00185826;
0.955867;1.14884;1.90311;-0.00195044;
0.955877;1.15147;1.92842;-0.00203907;
0.955887;1.15428;1.95592;-0.00212382;
0.955897;1.15726;1.98552;-0.00220434;
0.955907;1.16039;2.01708;-0.00228032;
0.955917;1.16365;2.0505;-0.00235145;
0.955927;1.16705;2.08563;-0.00241745;
0.955937;1.17056;2.12234;-0.00247806;
0.955947;1.17417;2.16048;-0.00253304;
0.955957;1.17786;2.1999;-0.00258215;
0.955967;1.18163;2.24045;-0.00262522;
0.955977;1.18545;2.28197;-0.00266207;
0.955987;1.18932;2.32429;-0.00269254;
0.955997;1.19321;2.36724;-0.00271653;
0.956007;1.19711;2.41066;-0.00273392;
0.956017;1.201;2.45437;-0.00274466;
0.956027;1.20488;2.49821;-0.00274869;
0.956037;1.20872;2.54199;-0.00274601;
0.956047;1.21251;2.58555;-0.00273662;
0.956057;1.21623;2.62871;-0.00272056;
0.956067;1.21988;2.6713;-0.00269789;
0.956077;1.22343;2.71315;-0.00266872;
0.956087;1.22687;2.7541;-0.00263314;
0.956097;1.23018;2.79399;-0.00259132;
0.956107;1.23336;2.83266;-0.0025434;
0.956117;1.2364;2.86995;-0.00248959;
0.956127;1.23927;2.90572;-0.00243011;
0.956137;1.24197;2.93983;-0.00236518;
0.956147;1.24449;2.97215;-0.00229506;
0.956157;1.24682;3.00253;-0.00222004;
0.956167;1.24895;3.03088;-0.00214041;
0.956177;1.25086;3.05707;-0.00205649;
0.956187;1.25256;3.081;-0.00196861;
0.956197;1.25404;3.10258;-0.00187711;
0.956207;1.25529;3.12172;-0.00178236;
0.956217;1.2563;3.13835;-0.00168474;
0.956227;1.25707;3.15241;-0.00158461;
0.956237;1.2576;3.16383;-0.00148239;
0.956247;1.25789;3.17257;-0.00137847;
0.956257;1.25794;3.1786;-0.00127325;
0.956267;1.25773;3.18189;-0.00116715;
0.956277;1.25729;3.18244;-0.0010606;
0.956287;1.2566;3.18023;-0.000953992;
0.956297;1.25567;3.17528;-0.000847761;
0.956307;1.25451;3.16761;-0.00074232;
0.956317;1.25311;3.15725;-0.000638082;
0.956327;1.25149;3.14423;-0.000535458;
0.956337;1.24965;3.12862;-0.000434849;
0.956347;1.2476;3.11046;-0.000336653;
0.956357;1.24534;3.08984;-0.000241256;
0.956367;1.24289;3.06683;-0.000149034;
0.956377;1.24025;3.04152;-6.03514e-05;
0.956387;1.23743;3.01401;2.44415e-05;
0.956397;1.23446;2.98442;0.000105009;
0.956407;1.23132;2.95285;0.000181031;
0.956417;1.22805;2.91944;0.000252206;
0.956427;1.22465;2.88431;0.000318252;
0.956437;1.22114;2.8476;0.000378905;
0.956447;1.21753;2.80946;0.000433923;
0.956457;1.21383;2.77004;0.000483087;
0.956467;1.21006;2.72949;0.0005262;
0.956477;1.20624;2.68797;0.00056309;
0.956487;1.20237;2.64565;0.00059361;
0.956497;1.19848;2.6027;0.000617637;
0.956507;1.19458;2.55928;0.000635076;
0.956517;1.19068;2.51557;0.000645856;
0.956527;1.1868;2.47173;0.000649934;
0.956537;1.18296;2.42795;0.000647295;
0.956547;1.17917;2.38439;0.000637949;
0.956557;1.17545;2.34123;0.000621934;
0.956567;1.17181;2.29864;0.000599315;
0.956577;1.16826;2.25679;0.000570182;
0.956587;1.16482;2.21584;0.000534654;
0.956597;1.1615;2.17595;0.000492872;
0.956607;1.15832;2.13728;0.000445003;
0.956617;1.15529;2.09999;0.00039124;
0.956627;1.15242;2.06422;0.000331797;
0.956637;1.14971;2.03011;0.000266911;
0.956647;1.14719;1.9978;0.000196841;
0.956657;1.14487;1.96741;0.000121865;
0.956667;1.14274;1.93906;4.22806e-05;
0.956677;1.14083;1.91287;-4.15962e-05;
0.956687;1.13913;1.88894;-0.000129434;
0.956697;1.13765;1.86736;-0.000220885;
0.956707;1.1364;1.84822;-0.000315588;
0.956717;1.13539;1.83159;-0.000413171;
0.956727;1.13462;1.81754;-0.00051325;
0.956737;1.13408;1.80612;-0.000615429;
0.956747;1.1338;1.79738;-0.000719309;
0.956757;1.13375;1.79135;-0.000824481;
0.956767;1.13395;1.78805;-0.000930532;
0.956777;1.13439;1.78751;-0.00103705;
0.956787;1.13508;1.78972;-0.00114361;
0.956797;1.13601;1.79466;-0.00124979;
0.956807;1.13717;1.80233;-0.00135519;
0.956817;1.13856;1.8127;-0.00145938;
0.956827;1.14018;1.82571;-0.00156196;
0.956837;1.14202;1.84133;-0.00166252;
0.956847;1.14407;1.85948;-0.00176068;
0.956857;1.14632;1.88011;-0.00185603;
0.956867;1.14877;1.90312;-0.00194821;
0.956877;1.1514;1.92843;-0.00203684;
0.956887;1.15421;1.95593;-0.00212159;
0.956897;1.15719;1.98553;-0.00220212;
0.956907;1.16032;2.01709;-0.00227809;
0.956917;1.16359;2.05051;-0.00234922;
0.956927;1.16698;2.08564;-0.00241523;
0.956937;1.17049;2.12235;-0.00247583;
0.956947;1.1741;2.16049;-0.00253081;
0.956957;1.17779;2.19991;-0.00257993;
0.956967;1.18156;2.24046;-0.00262299;
0.956977;1.18538;2.28198;-0.00265984;
0.956987;1.18925;2.3243;-0.00269032;
0.956997;1.19314;2.36725;-0.0027143;
0.957007;1.19704;2.41067;-0.00273169;
0.957017;1.20094;2.45438;-0.00274243;
0.957027;1.20481;2.49822;-0.00274646;
0.957037;1.20865;2.542;-0.00274378;
0.957047;1.21244;2.58556;-0.00273439;
0.957057;1.21616;2.62872;-0.00271833;
0.957067;1.21981;2.67131;-0.00269566;
0.957077;1.22336;2.71316;-0.00266649;
0.957087;1.2268;2.75411;-0.00263091;
0.957097;1.23011;2.794;-0.00258909;
0.957107;1.2333;2.83267;-0.00254117;
0.957117;1.23633;2.86996;-0.00248737;
0.957127;1.2392;2.90573;-0.00242788;
0.957137;1.2419;2.93984;-0.00236295;
0.957147;1.24442;2.97216;-0.00229283;
0.957157;1.24675;3.00254;-0.00221781;
0.957167;1.24888;3.03089;-0.00213818;
0.957177;1.2508;3.05708;-0.00205426;
0.957187;1.2525;3.08101;-0.00196638;
0.957197;1.25397;3.10259;-0.00187489;
0.957207;1.25522;3.12173;-0.00178014;
0.957217;1.25623;3.13836;-0.00168251;
0.957227;1.257;3.15242;-0.00158239;
0.957237;1.25754;3.16384;-0.00148016;
0.957247;1.25782;3.17258;-0.00137624;
0.957257;1.25787;3.17861;-0.00127102;
0.957267;1.25767;3.1819;-0.00116493;
0.957277;1.25722;3.18245;-0.00105837;
0.957287;1.25653;3.18024;-0.000951765;
0.957297;1.2556;3.17529;-0.000845534;
0.957307;1.25444;3.16762;-0.000740093;
0.957317;1.25305;3.15726;-0.000635856;
0.957327;1.25142;3.14424;-0.000533231;
0.957337;1.24958;3.12863;-0.000432623;
0.957347;1.24753;3.11047;-0.000334427;
0.957357;1.24527;3.08985;-0.00023903;
0.957367;1.24282;3.06684;-0.000146808;
0.957377;1.24018;3.04153;-5.8125e-05;
0.957387;1.23737;3.01402;2.66679e-05;
0.957397;1.23439;2.98443;0.000107235;
0.957407;1.23126;2.95287;0.000183257;
0.957417;1.22798;2.91945;0.000254433;
0.957427;1.22459;2.88432;0.000320478;
0.957437;1.22107;2.84761;0.000381131;
0.957447;1.21746;2.80947;0.000436149;
0.957457;1.21376;2.77005;0.000485313;
0.957467;1.20999;2.7295;0.000528426;
0.957477;1.20617;2.68798;0.000565316;
0.957487;1.2023;2.64566;0.000595836;
0.957497;1.19841;2.60271;0.000619863;
0.957507;1.19451;2.55929;0.000637302;
0.957517;1.19061;2.51558;0.000648081;
0.957527;1.18673;2.47174;0.00065216;
0.957537;1.18289;2.42796;0.00064952;
0.957547;1.1791;2.3844;0.000640174;
0.957557;1.17538;2.34124;0.000624159;
0.957567;1.17174;2.29865;0.00060154;
