time;V(/IN);user0;
0.107759;-0.0998227;-0.310883;
0.107769;-0.0992519;-0.308974;
0.107779;-0.0982894;-0.305493;
0.107789;-0.0969391;-0.300454;
0.107799;-0.0952061;-0.293878;
0.107809;-0.0930975;-0.28579;
0.107819;-0.0906214;-0.276222;
0.107829;-0.0877877;-0.265211;
0.107839;-0.0846075;-0.252803;
0.107849;-0.0810934;-0.239044;
0.107859;-0.0772593;-0.22399;
0.107869;-0.0731202;-0.207701;
0.107879;-0.0686926;-0.190239;
0.107889;-0.0639939;-0.171675;
0.107899;-0.0590426;-0.152081;
0.107909;-0.0538584;-0.131535;
0.107919;-0.0484615;-0.110119;
0.107929;-0.0428735;-0.087915;
0.107939;-0.0371162;-0.0650125;
0.107949;-0.0312124;-0.0415015;
0.107959;-0.0251855;-0.0174748;
0.107969;-0.0190591;0.00697297;
0.107979;-0.0128575;0.0317451;
0.107989;-0.00660524;0.056744;
0.107999;-0.000326863;0.0818709;
0.108009;0.0059528;0.107027;
0.108019;0.012209;0.132112;
0.108029;0.018417;0.157028;
0.108039;0.0245523;0.181676;
0.108049;0.0305907;0.205959;
0.108059;0.0365083;0.229782;
0.108069;0.0422819;0.253049;
0.108079;0.0478887;0.27567;
0.108089;0.0533064;0.297555;
0.108099;0.0585138;0.318617;
0.108109;0.0634902;0.338774;
0.108119;0.0682161;0.357946;
0.108129;0.0726727;0.376058;
0.108139;0.0768426;0.393037;
0.108149;0.0807091;0.408817;
0.108159;0.0842572;0.423336;
0.108169;0.0874727;0.436535;
0.108179;0.0903431;0.448364;
0.108189;0.0928568;0.458776;
0.108199;0.0950041;0.467729;
0.108209;0.0967765;0.475188;
0.108219;0.098167;0.481123;
0.108229;0.09917;0.485512;
0.108239;0.0997816;0.488337;
0.108249;0.0999995;0.489586;
0.108259;0.0998227;0.489256;
0.108269;0.0992519;0.487346;
0.108279;0.0982894;0.483865;
0.108289;0.0969391;0.478826;
0.108299;0.0952061;0.47225;
0.108309;0.0930975;0.464162;
0.108319;0.0906214;0.454594;
0.108329;0.0877877;0.443584;
0.108339;0.0846075;0.431175;
0.108349;0.0810934;0.417416;
0.108359;0.0772593;0.402363;
0.108369;0.0731202;0.386073;
0.108379;0.0686926;0.368611;
0.108389;0.0639939;0.350047;
0.108399;0.0590426;0.330453;
0.108409;0.0538584;0.309908;
0.108419;0.0484615;0.288491;
0.108429;0.0428735;0.266287;
0.108439;0.0371162;0.243385;
0.108449;0.0312124;0.219874;
0.108459;0.0251855;0.195847;
0.108469;0.0190591;0.171399;
0.108479;0.0128575;0.146627;
0.108489;0.00660524;0.121628;
0.108499;0.000326863;0.0965012;
0.108509;-0.0059528;0.0713454;
0.108519;-0.012209;0.04626;
0.108529;-0.018417;0.0213441;
0.108539;-0.0245523;-0.00330415;
0.108549;-0.0305907;-0.0275873;
0.108559;-0.0365083;-0.0514097;
0.108569;-0.0422819;-0.0746772;
0.108579;-0.0478887;-0.097298;
0.108589;-0.0533064;-0.119183;
0.108599;-0.0585138;-0.140245;
0.108609;-0.0634902;-0.160402;
0.108619;-0.0682161;-0.179574;
0.108629;-0.0726727;-0.197686;
0.108639;-0.0768426;-0.214665;
0.108649;-0.0807091;-0.230445;
0.108659;-0.0842572;-0.244963;
0.108669;-0.0874727;-0.258163;
0.108679;-0.0903431;-0.269992;
0.108689;-0.0928568;-0.280404;
0.108699;-0.0950041;-0.289357;
0.108709;-0.0967765;-0.296816;
0.108719;-0.098167;-0.302751;
0.108729;-0.09917;-0.30714;
0.108739;-0.0997816;-0.309965;
0.108749;-0.0999995;-0.311214;
0.108759;-0.0998227;-0.310883;
0.108769;-0.0992519;-0.308974;
0.108779;-0.0982894;-0.305493;
0.108789;-0.0969391;-0.300454;
0.108799;-0.0952061;-0.293878;
0.108809;-0.0930975;-0.28579;
0.108819;-0.0906214;-0.276222;
0.108829;-0.0877877;-0.265211;
0.108839;-0.0846075;-0.252803;
0.108849;-0.0810934;-0.239044;
0.108859;-0.0772593;-0.22399;
0.108869;-0.0731202;-0.207701;
0.108879;-0.0686926;-0.190239;
0.108889;-0.0639939;-0.171675;
0.108899;-0.0590426;-0.152081;
0.108909;-0.0538584;-0.131536;
0.108919;-0.0484615;-0.110119;
0.108929;-0.0428735;-0.087915;
0.108939;-0.0371162;-0.0650126;
0.108949;-0.0312124;-0.0415015;
0.108959;-0.0251855;-0.0174748;
0.108969;-0.0190591;0.00697296;
0.108979;-0.0128575;0.0317451;
0.108989;-0.00660524;0.056744;
0.108999;-0.000326863;0.0818709;
0.109009;0.0059528;0.107027;
0.109019;0.012209;0.132112;
0.109029;0.018417;0.157028;
0.109039;0.0245523;0.181676;
0.109049;0.0305907;0.205959;
0.109059;0.0365083;0.229782;
0.109069;0.0422819;0.253049;
0.109079;0.0478887;0.27567;
0.109089;0.0533064;0.297555;
0.109099;0.0585138;0.318617;
0.109109;0.0634902;0.338774;
0.109119;0.0682161;0.357946;
0.109129;0.0726727;0.376058;
0.109139;0.0768426;0.393037;
0.109149;0.0807091;0.408817;
0.109159;0.0842572;0.423336;
0.109169;0.0874727;0.436535;
0.109179;0.0903431;0.448364;
0.109189;0.0928568;0.458776;
0.109199;0.0950041;0.467729;
0.109209;0.0967765;0.475188;
0.109219;0.098167;0.481123;
0.109229;0.09917;0.485512;
0.109239;0.0997816;0.488337;
0.109249;0.0999995;0.489586;
0.109259;0.0998227;0.489256;
0.109269;0.0992519;0.487346;
0.109279;0.0982894;0.483865;
0.109289;0.0969391;0.478826;
0.109299;0.0952061;0.47225;
0.109309;0.0930975;0.464162;
0.109319;0.0906214;0.454594;
0.109329;0.0877877;0.443584;
0.109339;0.0846075;0.431175;
0.109349;0.0810934;0.417416;
0.109359;0.0772593;0.402363;
0.109369;0.0731202;0.386073;
0.109379;0.0686926;0.368611;
0.109389;0.0639939;0.350047;
0.109399;0.0590426;0.330453;
0.109409;0.0538584;0.309908;
0.109419;0.0484615;0.288491;
0.109429;0.0428735;0.266287;
0.109439;0.0371162;0.243385;
0.109449;0.0312124;0.219874;
0.109459;0.0251855;0.195847;
0.109469;0.0190591;0.171399;
0.109479;0.0128575;0.146627;
0.109489;0.00660524;0.121628;
0.109499;0.000326863;0.0965012;
0.109509;-0.0059528;0.0713454;
0.109519;-0.012209;0.04626;
0.109529;-0.018417;0.0213441;
0.109539;-0.0245523;-0.00330416;
0.109549;-0.0305907;-0.0275874;
0.109559;-0.0365083;-0.0514097;
0.109569;-0.0422819;-0.0746772;
0.109579;-0.0478887;-0.097298;
0.109589;-0.0533064;-0.119183;
0.109599;-0.0585138;-0.140245;
0.109609;-0.0634902;-0.160402;
0.109619;-0.0682161;-0.179574;
0.109629;-0.0726727;-0.197686;
0.109639;-0.0768426;-0.214665;
0.109649;-0.0807091;-0.230445;
0.109659;-0.0842572;-0.244963;
0.109669;-0.0874727;-0.258163;
0.109679;-0.0903431;-0.269992;
0.109689;-0.0928568;-0.280404;
0.109699;-0.0950041;-0.289357;
0.109709;-0.0967765;-0.296816;
0.109719;-0.098167;-0.302751;
0.109729;-0.09917;-0.30714;
0.109739;-0.0997816;-0.309965;
0.109749;-0.0999995;-0.311214;
0.109759;-0.0998227;-0.310883;
0.109769;-0.0992519;-0.308974;
0.109779;-0.0982894;-0.305493;
0.109789;-0.0969391;-0.300454;
0.109799;-0.0952061;-0.293878;
0.109809;-0.0930975;-0.28579;
0.109819;-0.0906214;-0.276222;
0.109829;-0.0877877;-0.265211;
0.109839;-0.0846075;-0.252803;
0.109849;-0.0810934;-0.239044;
0.109859;-0.0772593;-0.22399;
0.109869;-0.0731202;-0.207701;
0.109879;-0.0686926;-0.190239;
0.109889;-0.0639939;-0.171675;
0.109899;-0.0590426;-0.152081;
0.109909;-0.0538584;-0.131536;
0.109919;-0.0484615;-0.110119;
0.109929;-0.0428735;-0.087915;
0.109939;-0.0371162;-0.0650126;
0.109949;-0.0312124;-0.0415015;
0.109959;-0.0251855;-0.0174748;
0.109969;-0.0190591;0.00697296;
0.109979;-0.0128575;0.0317451;
0.109989;-0.00660524;0.056744;
0.109999;-0.000326863;0.0818709;
0.110009;0.0059528;0.107027;
0.110019;0.012209;0.132112;
0.110029;0.018417;0.157028;
0.110039;0.0245523;0.181676;
0.110049;0.0305907;0.205959;
0.110059;0.0365083;0.229782;
0.110069;0.0422819;0.253049;
0.110079;0.0478887;0.27567;
0.110089;0.0533064;0.297555;
0.110099;0.0585138;0.318617;
0.110109;0.0634902;0.338774;
0.110119;0.0682161;0.357946;
0.110129;0.0726727;0.376058;
0.110139;0.0768426;0.393037;
0.110149;0.0807091;0.408817;
0.110159;0.0842572;0.423335;
0.110169;0.0874727;0.436535;
0.110179;0.0903431;0.448364;
0.110189;0.0928568;0.458776;
0.110199;0.0950041;0.467729;
0.110209;0.0967765;0.475188;
0.110219;0.098167;0.481123;
0.110229;0.09917;0.485512;
0.110239;0.0997816;0.488337;
0.110249;0.0999995;0.489586;
0.110259;0.0998227;0.489255;
0.110269;0.0992519;0.487346;
0.110279;0.0982894;0.483865;
0.110289;0.0969391;0.478826;
0.110299;0.0952061;0.47225;
0.110309;0.0930975;0.464162;
0.110319;0.0906214;0.454594;
0.110329;0.0877877;0.443584;
0.110339;0.0846075;0.431175;
0.110349;0.0810934;0.417416;
0.110359;0.0772593;0.402363;
0.110369;0.0731202;0.386073;
0.110379;0.0686926;0.368611;
0.110389;0.0639939;0.350047;
0.110399;0.0590426;0.330453;
0.110409;0.0538584;0.309908;
0.110419;0.0484615;0.288491;
0.110429;0.0428735;0.266287;
0.110439;0.0371162;0.243385;
0.110449;0.0312124;0.219874;
0.110459;0.0251855;0.195847;
0.110469;0.0190591;0.171399;
0.110479;0.0128575;0.146627;
0.110489;0.00660524;0.121628;
0.110499;0.000326863;0.0965011;
0.110509;-0.0059528;0.0713454;
0.110519;-0.012209;0.04626;
0.110529;-0.018417;0.0213441;
0.110539;-0.0245523;-0.00330416;
0.110549;-0.0305907;-0.0275874;
0.110559;-0.0365083;-0.0514097;
0.110569;-0.0422819;-0.0746772;
0.110579;-0.0478887;-0.097298;
0.110589;-0.0533064;-0.119183;
0.110599;-0.0585138;-0.140245;
0.110609;-0.0634902;-0.160402;
0.110619;-0.0682161;-0.179574;
0.110629;-0.0726727;-0.197686;
0.110639;-0.0768426;-0.214665;
0.110649;-0.0807091;-0.230445;
0.110659;-0.0842572;-0.244963;
0.110669;-0.0874727;-0.258163;
0.110679;-0.0903431;-0.269992;
0.110689;-0.0928568;-0.280404;
0.110699;-0.0950041;-0.289357;
0.110709;-0.0967765;-0.296816;
0.110719;-0.098167;-0.302751;
0.110729;-0.09917;-0.30714;
0.110739;-0.0997816;-0.309965;
0.110749;-0.0999995;-0.311214;
0.110759;-0.0998227;-0.310883;
0.110769;-0.0992519;-0.308974;
0.110779;-0.0982894;-0.305493;
0.110789;-0.0969391;-0.300454;
0.110799;-0.0952061;-0.293878;
0.110809;-0.0930975;-0.28579;
0.110819;-0.0906214;-0.276222;
0.110829;-0.0877877;-0.265211;
0.110839;-0.0846075;-0.252803;
0.110849;-0.0810934;-0.239044;
0.110859;-0.0772593;-0.223991;
0.110869;-0.0731202;-0.207701;
0.110879;-0.0686926;-0.190239;
0.110889;-0.0639939;-0.171675;
0.110899;-0.0590426;-0.152081;
0.110909;-0.0538584;-0.131536;
0.110919;-0.0484615;-0.110119;
0.110929;-0.0428735;-0.087915;
0.110939;-0.0371162;-0.0650126;
0.110949;-0.0312124;-0.0415016;
0.110959;-0.0251855;-0.0174748;
0.110969;-0.0190591;0.00697295;
0.110979;-0.0128575;0.0317451;
0.110989;-0.00660524;0.056744;
0.110999;-0.000326863;0.0818709;
0.111009;0.0059528;0.107027;
0.111019;0.012209;0.132112;
0.111029;0.018417;0.157028;
0.111039;0.0245523;0.181676;
0.111049;0.0305907;0.205959;
0.111059;0.0365083;0.229782;
0.111069;0.0422819;0.253049;
0.111079;0.0478887;0.27567;
0.111089;0.0533064;0.297555;
0.111099;0.0585138;0.318617;
0.111109;0.0634902;0.338774;
0.111119;0.0682161;0.357946;
0.111129;0.0726727;0.376058;
0.111139;0.0768426;0.393037;
0.111149;0.0807091;0.408817;
0.111159;0.0842572;0.423335;
0.111169;0.0874727;0.436535;
0.111179;0.0903431;0.448364;
0.111189;0.0928568;0.458776;
0.111199;0.0950041;0.467729;
0.111209;0.0967765;0.475188;
0.111219;0.098167;0.481123;
0.111229;0.09917;0.485512;
0.111239;0.0997816;0.488337;
0.111249;0.0999995;0.489586;
0.111259;0.0998227;0.489255;
0.111269;0.0992519;0.487346;
0.111279;0.0982894;0.483865;
0.111289;0.0969391;0.478826;
0.111299;0.0952061;0.47225;
0.111309;0.0930975;0.464162;
0.111319;0.0906214;0.454594;
0.111329;0.0877877;0.443584;
0.111339;0.0846075;0.431175;
0.111349;0.0810934;0.417416;
0.111359;0.0772593;0.402363;
0.111369;0.0731202;0.386073;
0.111379;0.0686926;0.368611;
0.111389;0.0639939;0.350047;
0.111399;0.0590426;0.330453;
0.111409;0.0538584;0.309908;
0.111419;0.0484615;0.288491;
0.111429;0.0428735;0.266287;
0.111439;0.0371162;0.243385;
0.111449;0.0312124;0.219874;
0.111459;0.0251855;0.195847;
0.111469;0.0190591;0.171399;
0.111479;0.0128575;0.146627;
0.111489;0.00660524;0.121628;
0.111499;0.000326863;0.0965011;
0.111509;-0.0059528;0.0713454;
0.111519;-0.012209;0.04626;
0.111529;-0.018417;0.021344;
0.111539;-0.0245523;-0.00330417;
0.111549;-0.0305907;-0.0275874;
0.111559;-0.0365083;-0.0514097;
0.111569;-0.0422819;-0.0746772;
0.111579;-0.0478887;-0.097298;
0.111589;-0.0533064;-0.119183;
0.111599;-0.0585138;-0.140245;
0.111609;-0.0634902;-0.160402;
0.111619;-0.0682161;-0.179574;
0.111629;-0.0726727;-0.197686;
0.111639;-0.0768426;-0.214665;
0.111649;-0.0807091;-0.230445;
0.111659;-0.0842572;-0.244963;
0.111669;-0.0874727;-0.258163;
0.111679;-0.0903431;-0.269992;
0.111689;-0.0928568;-0.280404;
0.111699;-0.0950041;-0.289357;
0.111709;-0.0967765;-0.296816;
0.111719;-0.098167;-0.302751;
0.111729;-0.09917;-0.30714;
0.111739;-0.0997816;-0.309965;
0.111749;-0.0999995;-0.311214;
0.111759;-0.0998227;-0.310883;
0.111769;-0.0992519;-0.308974;
0.111779;-0.0982894;-0.305493;
0.111789;-0.0969391;-0.300454;
0.111799;-0.0952061;-0.293878;
0.111809;-0.0930975;-0.28579;
0.111819;-0.0906214;-0.276222;
0.111829;-0.0877877;-0.265211;
0.111839;-0.0846075;-0.252803;
0.111849;-0.0810934;-0.239044;
0.111859;-0.0772593;-0.223991;
0.111869;-0.0731202;-0.207701;
0.111879;-0.0686926;-0.190239;
0.111889;-0.0639939;-0.171675;
0.111899;-0.0590426;-0.152081;
0.111909;-0.0538584;-0.131536;
0.111919;-0.0484615;-0.110119;
0.111929;-0.0428735;-0.087915;
0.111939;-0.0371162;-0.0650126;
0.111949;-0.0312124;-0.0415016;
0.111959;-0.0251855;-0.0174748;
0.111969;-0.0190591;0.00697294;
0.111979;-0.0128575;0.0317451;
0.111989;-0.00660524;0.056744;
0.111999;-0.000326863;0.0818709;
0.112009;0.0059528;0.107027;
0.112019;0.012209;0.132112;
0.112029;0.018417;0.157028;
0.112039;0.0245523;0.181676;
0.112049;0.0305907;0.205959;
0.112059;0.0365083;0.229782;
0.112069;0.0422819;0.253049;
0.112079;0.0478887;0.27567;
0.112089;0.0533064;0.297555;
0.112099;0.0585138;0.318617;
0.112109;0.0634902;0.338774;
0.112119;0.0682161;0.357946;
0.112129;0.0726727;0.376058;
0.112139;0.0768426;0.393037;
0.112149;0.0807091;0.408817;
0.112159;0.0842572;0.423335;
0.112169;0.0874727;0.436535;
0.112179;0.0903431;0.448364;
0.112189;0.0928568;0.458776;
0.112199;0.0950041;0.467729;
0.112209;0.0967765;0.475188;
0.112219;0.098167;0.481123;
0.112229;0.09917;0.485512;
0.112239;0.0997816;0.488337;
0.112249;0.0999995;0.489586;
0.112259;0.0998227;0.489255;
0.112269;0.0992519;0.487346;
0.112279;0.0982894;0.483865;
0.112289;0.0969391;0.478826;
0.112299;0.0952061;0.47225;
0.112309;0.0930975;0.464162;
0.112319;0.0906214;0.454594;
0.112329;0.0877877;0.443584;
0.112339;0.0846075;0.431175;
0.112349;0.0810934;0.417416;
0.112359;0.0772593;0.402363;
0.112369;0.0731202;0.386073;
0.112379;0.0686926;0.368611;
0.112389;0.0639939;0.350047;
0.112399;0.0590426;0.330453;
0.112409;0.0538584;0.309908;
0.112419;0.0484615;0.288491;
0.112429;0.0428735;0.266287;
0.112439;0.0371162;0.243385;
0.112449;0.0312124;0.219874;
0.112459;0.0251855;0.195847;
0.112469;0.0190591;0.171399;
0.112479;0.0128575;0.146627;
0.112489;0.00660524;0.121628;
0.112499;0.000326863;0.0965011;
0.112509;-0.0059528;0.0713454;
0.112519;-0.012209;0.04626;
0.112529;-0.018417;0.021344;
0.112539;-0.0245523;-0.00330418;
0.112549;-0.0305907;-0.0275874;
0.112559;-0.0365083;-0.0514097;
0.112569;-0.0422819;-0.0746772;
0.112579;-0.0478887;-0.097298;
0.112589;-0.0533064;-0.119183;
0.112599;-0.0585138;-0.140245;
0.112609;-0.0634902;-0.160402;
0.112619;-0.0682161;-0.179574;
0.112629;-0.0726727;-0.197686;
0.112639;-0.0768426;-0.214665;
0.112649;-0.0807091;-0.230445;
0.112659;-0.0842572;-0.244963;
0.112669;-0.0874727;-0.258163;
0.112679;-0.0903431;-0.269992;
0.112689;-0.0928568;-0.280404;
0.112699;-0.0950041;-0.289357;
0.112709;-0.0967765;-0.296816;
0.112719;-0.098167;-0.302751;
0.112729;-0.09917;-0.30714;
0.112739;-0.0997816;-0.309965;
0.112749;-0.0999995;-0.311214;
0.112759;-0.0998227;-0.310883;
0.112769;-0.0992519;-0.308974;
0.112779;-0.0982894;-0.305493;
0.112789;-0.0969391;-0.300454;
0.112799;-0.0952061;-0.293878;
0.112809;-0.0930975;-0.28579;
0.112819;-0.0906214;-0.276222;
0.112829;-0.0877877;-0.265211;
0.112839;-0.0846075;-0.252803;
0.112849;-0.0810934;-0.239044;
0.112859;-0.0772593;-0.223991;
0.112869;-0.0731202;-0.207701;
0.112879;-0.0686926;-0.190239;
0.112889;-0.0639939;-0.171675;
0.112899;-0.0590426;-0.152081;
0.112909;-0.0538584;-0.131536;
0.112919;-0.0484615;-0.110119;
0.112929;-0.0428735;-0.087915;
0.112939;-0.0371162;-0.0650126;
0.112949;-0.0312124;-0.0415016;
0.112959;-0.0251855;-0.0174748;
0.112969;-0.0190591;0.00697293;
0.112979;-0.0128575;0.0317451;
0.112989;-0.00660524;0.056744;
0.112999;-0.000326863;0.0818709;
0.113009;0.0059528;0.107027;
0.113019;0.012209;0.132112;
0.113029;0.018417;0.157028;
0.113039;0.0245523;0.181676;
0.113049;0.0305907;0.205959;
0.113059;0.0365083;0.229782;
0.113069;0.0422819;0.253049;
0.113079;0.0478887;0.27567;
0.113089;0.0533064;0.297555;
0.113099;0.0585138;0.318617;
0.113109;0.0634902;0.338774;
0.113119;0.0682161;0.357946;
0.113129;0.0726727;0.376058;
0.113139;0.0768426;0.393037;
0.113149;0.0807091;0.408817;
0.113159;0.0842572;0.423335;
0.113169;0.0874727;0.436535;
0.113179;0.0903431;0.448364;
0.113189;0.0928568;0.458776;
0.113199;0.0950041;0.467729;
0.113209;0.0967765;0.475188;
0.113219;0.098167;0.481123;
0.113229;0.09917;0.485512;
0.113239;0.0997816;0.488337;
0.113249;0.0999995;0.489586;
0.113259;0.0998227;0.489255;
0.113269;0.0992519;0.487346;
0.113279;0.0982894;0.483865;
0.113289;0.0969391;0.478826;
0.113299;0.0952061;0.47225;
0.113309;0.0930975;0.464162;
0.113319;0.0906214;0.454594;
0.113329;0.0877877;0.443584;
0.113339;0.0846075;0.431175;
0.113349;0.0810934;0.417416;
0.113359;0.0772593;0.402363;
0.113369;0.0731202;0.386073;
0.113379;0.0686926;0.368611;
0.113389;0.0639939;0.350047;
0.113399;0.0590426;0.330453;
0.113409;0.0538584;0.309908;
0.113419;0.0484615;0.288491;
0.113429;0.0428735;0.266287;
0.113439;0.0371162;0.243385;
0.113449;0.0312124;0.219874;
0.113459;0.0251855;0.195847;
0.113469;0.0190591;0.171399;
0.113479;0.0128575;0.146627;
0.113489;0.00660524;0.121628;
0.113499;0.000326863;0.0965011;
0.113509;-0.0059528;0.0713454;
0.113519;-0.012209;0.04626;
0.113529;-0.018417;0.021344;
0.113539;-0.0245523;-0.00330419;
0.113549;-0.0305907;-0.0275874;
0.113559;-0.0365083;-0.0514097;
0.113569;-0.0422819;-0.0746772;
0.113579;-0.0478887;-0.097298;
0.113589;-0.0533064;-0.119183;
0.113599;-0.0585138;-0.140245;
0.113609;-0.0634902;-0.160402;
0.113619;-0.0682161;-0.179574;
0.113629;-0.0726727;-0.197686;
0.113639;-0.0768426;-0.214665;
0.113649;-0.0807091;-0.230445;
0.113659;-0.0842572;-0.244963;
0.113669;-0.0874727;-0.258163;
0.113679;-0.0903431;-0.269992;
0.113689;-0.0928568;-0.280404;
0.113699;-0.0950041;-0.289357;
0.113709;-0.0967765;-0.296816;
0.113719;-0.098167;-0.302751;
0.113729;-0.09917;-0.30714;
0.113739;-0.0997816;-0.309965;
0.113749;-0.0999995;-0.311214;
0.113759;-0.0998227;-0.310883;
0.113769;-0.0992519;-0.308974;
0.113779;-0.0982894;-0.305493;
0.113789;-0.0969391;-0.300454;
0.113799;-0.0952061;-0.293878;
0.113809;-0.0930975;-0.28579;
0.113819;-0.0906214;-0.276222;
0.113829;-0.0877877;-0.265211;
0.113839;-0.0846075;-0.252803;
0.113849;-0.0810934;-0.239044;
0.113859;-0.0772593;-0.223991;
0.113869;-0.0731202;-0.207701;
0.113879;-0.0686926;-0.190239;
0.113889;-0.0639939;-0.171675;
0.113899;-0.0590426;-0.152081;
0.113909;-0.0538584;-0.131536;
0.113919;-0.0484615;-0.110119;
0.113929;-0.0428735;-0.0879151;
0.113939;-0.0371162;-0.0650126;
0.113949;-0.0312124;-0.0415016;
0.113959;-0.0251855;-0.0174748;
0.113969;-0.0190591;0.00697293;
0.113979;-0.0128575;0.0317451;
0.113989;-0.00660524;0.056744;
0.113999;-0.000326863;0.0818709;
0.114009;0.0059528;0.107027;
0.114019;0.012209;0.132112;
0.114029;0.018417;0.157028;
0.114039;0.0245523;0.181676;
0.114049;0.0305907;0.205959;
0.114059;0.0365083;0.229782;
0.114069;0.0422819;0.253049;
0.114079;0.0478887;0.27567;
0.114089;0.0533064;0.297555;
0.114099;0.0585138;0.318617;
0.114109;0.0634902;0.338774;
0.114119;0.0682161;0.357946;
0.114129;0.0726727;0.376058;
0.114139;0.0768426;0.393037;
0.114149;0.0807091;0.408817;
0.114159;0.0842572;0.423335;
0.114169;0.0874727;0.436535;
0.114179;0.0903431;0.448364;
0.114189;0.0928568;0.458776;
0.114199;0.0950041;0.467729;
0.114209;0.0967765;0.475188;
0.114219;0.098167;0.481123;
0.114229;0.09917;0.485512;
0.114239;0.0997816;0.488337;
0.114249;0.0999995;0.489586;
0.114259;0.0998227;0.489255;
0.114269;0.0992519;0.487346;
0.114279;0.0982894;0.483865;
0.114289;0.0969391;0.478826;
0.114299;0.0952061;0.47225;
0.114309;0.0930975;0.464162;
0.114319;0.0906214;0.454594;
0.114329;0.0877877;0.443583;
0.114339;0.0846075;0.431175;
0.114349;0.0810934;0.417416;
0.114359;0.0772593;0.402363;
0.114369;0.0731202;0.386073;
0.114379;0.0686926;0.368611;
0.114389;0.0639939;0.350047;
0.114399;0.0590426;0.330453;
0.114409;0.0538584;0.309908;
0.114419;0.0484615;0.288491;
0.114429;0.0428735;0.266287;
0.114439;0.0371162;0.243385;
0.114449;0.0312124;0.219874;
0.114459;0.0251855;0.195847;
0.114469;0.0190591;0.171399;
0.114479;0.0128575;0.146627;
0.114489;0.00660524;0.121628;
0.114499;0.000326863;0.0965011;
0.114509;-0.0059528;0.0713453;
0.114519;-0.012209;0.04626;
0.114529;-0.018417;0.021344;
0.114539;-0.0245523;-0.00330419;
