time;V(/OUT_SINGLE);user0;user1;
0.200636;2.80164;-0.0150818;0.108532;
0.200646;2.81908;-0.0158798;0.114257;
0.200656;2.83517;-0.0166152;0.119532;
0.200666;2.84987;-0.0172849;0.124335;
0.200676;2.8631;-0.0178865;0.128648;
0.200686;2.87482;-0.0184174;0.132452;
0.200696;2.88498;-0.0188757;0.135734;
0.200706;2.89354;-0.0192595;0.138481;
0.200716;2.90047;-0.0195673;0.140681;
0.200726;2.90574;-0.0197978;0.142327;
0.200736;2.90933;-0.0199502;0.143411;
0.200746;2.91123;-0.0200239;0.143929;
0.200756;2.91142;-0.0200186;0.14388;
0.200766;2.90991;-0.0199342;0.143263;
0.200776;2.90671;-0.0197712;0.142081;
0.200786;2.90182;-0.0195302;0.140339;
0.200796;2.89527;-0.019212;0.138044;
0.200806;2.88707;-0.0188181;0.135203;
0.200816;2.87727;-0.0183499;0.13183;
0.200826;2.86591;-0.0178093;0.127936;
0.200836;2.85301;-0.0171983;0.123537;
0.200846;2.83865;-0.0165196;0.118651;
0.200856;2.82287;-0.0157756;0.113297;
0.200866;2.80573;-0.0149693;0.107495;
0.200876;2.78731;-0.014104;0.101268;
0.200886;2.76767;-0.013183;0.0946418;
0.200896;2.74689;-0.01221;0.0876416;
0.200906;2.72506;-0.0111888;0.0802951;
0.200916;2.70226;-0.0101235;0.0726313;
0.200926;2.67858;-0.00901817;0.0646804;
0.200936;2.65411;-0.00787727;0.0564739;
0.200946;2.62896;-0.00670529;0.0480441;
0.200956;2.60321;-0.00550684;0.0394243;
0.200966;2.57698;-0.00428666;0.0306487;
0.200976;2.55036;-0.00304956;0.0217518;
0.200986;2.52346;-0.00180043;0.0127689;
0.200996;2.49639;-0.000544187;0.00373543;
0.201006;2.46926;0.0007142;-0.00531279;
0.201016;2.44216;0.00196977;-0.01434;
0.201026;2.41522;0.00321756;-0.0233106;
0.201036;2.38853;0.00445266;-0.0321889;
0.201046;2.3622;0.00567018;-0.04094;
0.201056;2.33633;0.00686533;-0.0495293;
0.201066;2.31103;0.00803338;-0.0579227;
0.201076;2.2864;0.00916973;-0.0660872;
0.201086;2.26253;0.0102699;-0.0739906;
0.201096;2.23952;0.0113295;-0.0816015;
0.201106;2.21746;0.0123444;-0.08889;
0.201116;2.19644;0.0133106;-0.0958273;
0.201126;2.17654;0.0142243;-0.102386;
0.201136;2.15783;0.0150818;-0.108541;
0.201146;2.14039;0.0158798;-0.114267;
0.201156;2.1243;0.0166152;-0.119542;
0.201166;2.1096;0.0172849;-0.124345;
0.201176;2.09637;0.0178865;-0.128657;
0.201186;2.08465;0.0184174;-0.132462;
0.201196;2.07449;0.0188757;-0.135744;
0.201206;2.06593;0.0192595;-0.13849;
0.201216;2.059;0.0195673;-0.14069;
0.201226;2.05373;0.0197978;-0.142336;
0.201236;2.05014;0.0199502;-0.14342;
0.201246;2.04824;0.0200239;-0.143938;
0.201256;2.04805;0.0200186;-0.143889;
0.201266;2.04956;0.0199342;-0.143272;
0.201276;2.05276;0.0197712;-0.142091;
0.201286;2.05765;0.0195302;-0.140349;
0.201296;2.0642;0.019212;-0.138053;
0.201306;2.0724;0.0188181;-0.135213;
0.201316;2.0822;0.0183499;-0.131839;
0.201326;2.09356;0.0178093;-0.127945;
0.201336;2.10646;0.0171983;-0.123547;
0.201346;2.12082;0.0165196;-0.11866;
0.201356;2.1366;0.0157756;-0.113306;
0.201366;2.15374;0.0149693;-0.107504;
0.201376;2.17216;0.014104;-0.101277;
0.201386;2.1918;0.013183;-0.094651;
0.201396;2.21258;0.01221;-0.0876508;
0.201406;2.23441;0.0111888;-0.0803043;
0.201416;2.25721;0.0101235;-0.0726405;
0.201426;2.28089;0.00901817;-0.0646896;
0.201436;2.30536;0.00787727;-0.0564831;
0.201446;2.33051;0.00670528;-0.0480533;
0.201456;2.35626;0.00550684;-0.0394335;
0.201466;2.38249;0.00428665;-0.0306579;
0.201476;2.40911;0.00304956;-0.021761;
0.201486;2.43601;0.00180042;-0.0127781;
0.201496;2.46308;0.000544184;-0.00374464;
0.201506;2.49021;-0.000714202;0.00530359;
0.201516;2.51731;-0.00196977;0.0143308;
0.201526;2.54425;-0.00321756;0.0233014;
0.201536;2.57094;-0.00445266;0.0321797;
0.201546;2.59727;-0.00567018;0.0409308;
0.201556;2.62314;-0.00686533;0.0495201;
0.201566;2.64844;-0.00803338;0.0579135;
0.201576;2.67307;-0.00916973;0.066078;
0.201586;2.69694;-0.0102699;0.0739814;
0.201596;2.71995;-0.0113295;0.0815923;
0.201606;2.74201;-0.0123444;0.0888808;
0.201616;2.76303;-0.0133106;0.0958181;
0.201626;2.78293;-0.0142243;0.102377;
0.201636;2.80164;-0.0150818;0.108532;
0.201646;2.81908;-0.0158798;0.114258;
0.201656;2.83517;-0.0166152;0.119532;
0.201666;2.84987;-0.0172849;0.124335;
0.201676;2.8631;-0.0178865;0.128648;
0.201686;2.87482;-0.0184174;0.132452;
0.201696;2.88498;-0.0188757;0.135734;
0.201706;2.89354;-0.0192595;0.138481;
0.201716;2.90047;-0.0195673;0.140681;
0.201726;2.90574;-0.0197978;0.142327;
0.201736;2.90933;-0.0199502;0.143411;
0.201746;2.91123;-0.0200239;0.143929;
0.201756;2.91142;-0.0200186;0.14388;
0.201766;2.90991;-0.0199342;0.143263;
0.201776;2.90671;-0.0197712;0.142081;
0.201786;2.90182;-0.0195302;0.140339;
0.201796;2.89527;-0.019212;0.138044;
0.201806;2.88707;-0.0188181;0.135204;
0.201816;2.87727;-0.0183499;0.13183;
0.201826;2.86591;-0.0178093;0.127936;
0.201836;2.85301;-0.0171983;0.123537;
0.201846;2.83865;-0.0165196;0.118651;
0.201856;2.82287;-0.0157756;0.113297;
0.201866;2.80573;-0.0149693;0.107495;
0.201876;2.78731;-0.014104;0.101268;
0.201886;2.76767;-0.013183;0.0946419;
0.201896;2.74689;-0.01221;0.0876416;
0.201906;2.72506;-0.0111888;0.0802951;
0.201916;2.70226;-0.0101235;0.0726313;
0.201926;2.67858;-0.00901817;0.0646805;
0.201936;2.65411;-0.00787727;0.0564739;
0.201946;2.62896;-0.00670529;0.0480441;
0.201956;2.60321;-0.00550684;0.0394244;
0.201966;2.57698;-0.00428666;0.0306487;
0.201976;2.55036;-0.00304956;0.0217518;
0.201986;2.52346;-0.00180043;0.0127689;
0.201996;2.49639;-0.000544187;0.00373547;
0.202006;2.46926;0.0007142;-0.00531276;
0.202016;2.44216;0.00196977;-0.01434;
0.202026;2.41522;0.00321756;-0.0233105;
0.202036;2.38853;0.00445266;-0.0321889;
0.202046;2.3622;0.00567018;-0.04094;
0.202056;2.33633;0.00686533;-0.0495293;
0.202066;2.31103;0.00803338;-0.0579227;
0.202076;2.2864;0.00916973;-0.0660872;
0.202086;2.26253;0.0102699;-0.0739905;
0.202096;2.23952;0.0113295;-0.0816014;
0.202106;2.21746;0.0123444;-0.0888899;
0.202116;2.19644;0.0133106;-0.0958273;
0.202126;2.17654;0.0142243;-0.102386;
0.202136;2.15783;0.0150818;-0.108541;
0.202146;2.14039;0.0158798;-0.114267;
0.202156;2.1243;0.0166152;-0.119542;
0.202166;2.1096;0.0172849;-0.124345;
0.202176;2.09637;0.0178865;-0.128657;
0.202186;2.08465;0.0184174;-0.132462;
0.202196;2.07449;0.0188757;-0.135744;
0.202206;2.06593;0.0192595;-0.13849;
0.202216;2.059;0.0195673;-0.14069;
0.202226;2.05373;0.0197978;-0.142336;
0.202236;2.05014;0.0199502;-0.14342;
0.202246;2.04824;0.0200239;-0.143938;
0.202256;2.04805;0.0200186;-0.143889;
0.202266;2.04956;0.0199342;-0.143272;
0.202276;2.05276;0.0197712;-0.142091;
0.202286;2.05765;0.0195302;-0.140349;
0.202296;2.0642;0.019212;-0.138053;
0.202306;2.0724;0.0188181;-0.135213;
0.202316;2.0822;0.0183499;-0.131839;
0.202326;2.09356;0.0178093;-0.127945;
0.202336;2.10646;0.0171983;-0.123547;
0.202346;2.12082;0.0165196;-0.11866;
0.202356;2.1366;0.0157756;-0.113306;
0.202366;2.15374;0.0149693;-0.107504;
0.202376;2.17216;0.014104;-0.101277;
0.202386;2.1918;0.013183;-0.094651;
0.202396;2.21258;0.01221;-0.0876508;
0.202406;2.23441;0.0111888;-0.0803043;
0.202416;2.25721;0.0101235;-0.0726405;
0.202426;2.28089;0.00901817;-0.0646896;
0.202436;2.30536;0.00787727;-0.0564831;
0.202446;2.33051;0.00670528;-0.0480533;
0.202456;2.35626;0.00550684;-0.0394335;
0.202466;2.38249;0.00428665;-0.0306578;
0.202476;2.40911;0.00304956;-0.021761;
0.202486;2.43601;0.00180042;-0.012778;
0.202496;2.46308;0.000544184;-0.0037446;
0.202506;2.49021;-0.000714202;0.00530362;
0.202516;2.51731;-0.00196977;0.0143309;
0.202526;2.54425;-0.00321756;0.0233014;
0.202536;2.57094;-0.00445266;0.0321798;
0.202546;2.59727;-0.00567018;0.0409309;
0.202556;2.62314;-0.00686533;0.0495201;
0.202566;2.64844;-0.00803338;0.0579136;
0.202576;2.67307;-0.00916973;0.0660781;
0.202586;2.69694;-0.0102699;0.0739814;
0.202596;2.71995;-0.0113295;0.0815923;
0.202606;2.74201;-0.0123444;0.0888808;
0.202616;2.76303;-0.0133106;0.0958182;
0.202626;2.78293;-0.0142243;0.102377;
0.202636;2.80164;-0.0150818;0.108532;
0.202646;2.81908;-0.0158798;0.114258;
0.202656;2.83517;-0.0166152;0.119532;
0.202666;2.84987;-0.0172849;0.124335;
0.202676;2.8631;-0.0178865;0.128648;
0.202686;2.87482;-0.0184174;0.132452;
0.202696;2.88498;-0.0188757;0.135734;
0.202706;2.89354;-0.0192595;0.138481;
0.202716;2.90047;-0.0195673;0.140681;
0.202726;2.90574;-0.0197978;0.142327;
0.202736;2.90933;-0.0199502;0.143411;
0.202746;2.91123;-0.0200239;0.143929;
0.202756;2.91142;-0.0200186;0.14388;
0.202766;2.90991;-0.0199342;0.143263;
0.202776;2.90671;-0.0197712;0.142082;
0.202786;2.90182;-0.0195302;0.140339;
0.202796;2.89527;-0.019212;0.138044;
0.202806;2.88707;-0.0188181;0.135204;
0.202816;2.87727;-0.0183499;0.13183;
0.202826;2.86591;-0.0178093;0.127936;
0.202836;2.85301;-0.0171983;0.123537;
0.202846;2.83865;-0.0165196;0.118651;
0.202856;2.82287;-0.0157756;0.113297;
0.202866;2.80573;-0.0149693;0.107495;
0.202876;2.78731;-0.014104;0.101268;
0.202886;2.76767;-0.013183;0.0946419;
0.202896;2.74689;-0.01221;0.0876417;
0.202906;2.72506;-0.0111888;0.0802952;
0.202916;2.70226;-0.0101235;0.0726314;
0.202926;2.67858;-0.00901817;0.0646805;
0.202936;2.65411;-0.00787727;0.056474;
0.202946;2.62896;-0.00670529;0.0480442;
0.202956;2.60321;-0.00550684;0.0394244;
0.202966;2.57698;-0.00428666;0.0306487;
0.202976;2.55036;-0.00304956;0.0217519;
0.202986;2.52346;-0.00180043;0.0127689;
0.202996;2.49639;-0.000544187;0.0037355;
0.203006;2.46926;0.0007142;-0.00531272;
0.203016;2.44216;0.00196977;-0.01434;
0.203026;2.41522;0.00321756;-0.0233105;
0.203036;2.38853;0.00445266;-0.0321889;
0.203046;2.3622;0.00567018;-0.04094;
0.203056;2.33633;0.00686533;-0.0495292;
0.203066;2.31103;0.00803338;-0.0579227;
0.203076;2.2864;0.00916973;-0.0660872;
0.203086;2.26253;0.0102699;-0.0739905;
0.203096;2.23952;0.0113295;-0.0816014;
0.203106;2.21746;0.0123444;-0.0888899;
0.203116;2.19644;0.0133106;-0.0958273;
0.203126;2.17654;0.0142243;-0.102386;
0.203136;2.15783;0.0150818;-0.108541;
0.203146;2.14039;0.0158798;-0.114267;
0.203156;2.1243;0.0166152;-0.119541;
0.203166;2.1096;0.0172849;-0.124345;
0.203176;2.09637;0.0178865;-0.128657;
0.203186;2.08465;0.0184174;-0.132462;
0.203196;2.07449;0.0188757;-0.135744;
0.203206;2.06593;0.0192595;-0.13849;
0.203216;2.059;0.0195673;-0.14069;
0.203226;2.05373;0.0197978;-0.142336;
0.203236;2.05014;0.0199502;-0.14342;
0.203246;2.04824;0.0200239;-0.143938;
0.203256;2.04805;0.0200186;-0.143889;
0.203266;2.04956;0.0199342;-0.143272;
0.203276;2.05276;0.0197712;-0.142091;
0.203286;2.05765;0.0195302;-0.140348;
0.203296;2.0642;0.019212;-0.138053;
0.203306;2.0724;0.0188181;-0.135213;
0.203316;2.0822;0.0183499;-0.131839;
0.203326;2.09356;0.0178093;-0.127945;
0.203336;2.10646;0.0171983;-0.123547;
0.203346;2.12082;0.0165196;-0.11866;
0.203356;2.1366;0.0157756;-0.113306;
0.203366;2.15374;0.0149693;-0.107504;
0.203376;2.17216;0.014104;-0.101277;
0.203386;2.1918;0.013183;-0.094651;
0.203396;2.21258;0.01221;-0.0876507;
0.203406;2.23441;0.0111888;-0.0803042;
0.203416;2.25721;0.0101235;-0.0726404;
0.203426;2.28089;0.00901817;-0.0646896;
0.203436;2.30536;0.00787727;-0.056483;
0.203446;2.33051;0.00670528;-0.0480532;
0.203456;2.35626;0.00550684;-0.0394335;
0.203466;2.38249;0.00428665;-0.0306578;
0.203476;2.40911;0.00304956;-0.0217609;
0.203486;2.43601;0.00180042;-0.012778;
0.203496;2.46308;0.000544184;-0.00374457;
0.203506;2.49021;-0.000714202;0.00530366;
0.203516;2.51731;-0.00196977;0.0143309;
0.203526;2.54425;-0.00321756;0.0233014;
0.203536;2.57094;-0.00445266;0.0321798;
0.203546;2.59727;-0.00567018;0.0409309;
0.203556;2.62314;-0.00686533;0.0495202;
0.203566;2.64844;-0.00803338;0.0579136;
0.203576;2.67307;-0.00916973;0.0660781;
0.203586;2.69694;-0.0102699;0.0739814;
0.203596;2.71995;-0.0113295;0.0815924;
0.203606;2.74201;-0.0123444;0.0888809;
0.203616;2.76303;-0.0133106;0.0958182;
0.203626;2.78293;-0.0142243;0.102377;
0.203636;2.80164;-0.0150818;0.108532;
0.203646;2.81908;-0.0158798;0.114258;
0.203656;2.83517;-0.0166152;0.119532;
0.203666;2.84987;-0.0172849;0.124335;
0.203676;2.8631;-0.0178865;0.128648;
0.203686;2.87482;-0.0184174;0.132452;
0.203696;2.88498;-0.0188757;0.135735;
0.203706;2.89354;-0.0192595;0.138481;
0.203716;2.90047;-0.0195673;0.140681;
0.203726;2.90574;-0.0197978;0.142327;
0.203736;2.90933;-0.0199502;0.143411;
0.203746;2.91123;-0.0200239;0.143929;
0.203756;2.91142;-0.0200186;0.14388;
0.203766;2.90992;-0.0199342;0.143263;
0.203776;2.90671;-0.0197712;0.142082;
0.203786;2.90182;-0.0195302;0.140339;
0.203796;2.89527;-0.019212;0.138044;
0.203806;2.88707;-0.0188181;0.135204;
0.203816;2.87727;-0.0183499;0.13183;
0.203826;2.86591;-0.0178093;0.127936;
0.203836;2.85301;-0.0171983;0.123537;
0.203846;2.83865;-0.0165196;0.118651;
0.203856;2.82287;-0.0157756;0.113297;
0.203866;2.80573;-0.0149693;0.107495;
0.203876;2.78731;-0.014104;0.101268;
0.203886;2.76767;-0.013183;0.0946419;
0.203896;2.74689;-0.01221;0.0876417;
0.203906;2.72506;-0.0111888;0.0802952;
0.203916;2.70226;-0.0101235;0.0726314;
0.203926;2.67858;-0.00901817;0.0646805;
0.203936;2.65411;-0.00787727;0.056474;
0.203946;2.62896;-0.00670529;0.0480442;
0.203956;2.60321;-0.00550684;0.0394244;
0.203966;2.57698;-0.00428666;0.0306488;
0.203976;2.55036;-0.00304956;0.0217519;
0.203986;2.52346;-0.00180043;0.012769;
0.203996;2.49639;-0.000544187;0.00373554;
0.204006;2.46926;0.0007142;-0.00531268;
0.204016;2.44216;0.00196977;-0.0143399;
0.204026;2.41522;0.00321756;-0.0233105;
0.204036;2.38853;0.00445266;-0.0321888;
0.204046;2.3622;0.00567018;-0.0409399;
0.204056;2.33633;0.00686533;-0.0495292;
0.204066;2.31103;0.00803338;-0.0579226;
0.204076;2.2864;0.00916973;-0.0660871;
0.204086;2.26253;0.0102699;-0.0739904;
0.204096;2.23952;0.0113295;-0.0816014;
0.204106;2.21746;0.0123444;-0.0888899;
0.204116;2.19644;0.0133106;-0.0958272;
0.204126;2.17654;0.0142243;-0.102386;
0.204136;2.15783;0.0150818;-0.108541;
0.204146;2.14039;0.0158798;-0.114267;
0.204156;2.1243;0.0166152;-0.119541;
0.204166;2.1096;0.0172849;-0.124344;
0.204176;2.09637;0.0178865;-0.128657;
0.204186;2.08465;0.0184174;-0.132461;
0.204196;2.07449;0.0188757;-0.135744;
0.204206;2.06593;0.0192595;-0.13849;
0.204216;2.059;0.0195673;-0.14069;
0.204226;2.05373;0.0197978;-0.142336;
0.204236;2.05014;0.0199502;-0.14342;
0.204246;2.04824;0.0200239;-0.143938;
0.204256;2.04805;0.0200186;-0.143889;
0.204266;2.04956;0.0199342;-0.143272;
0.204276;2.05276;0.0197712;-0.142091;
0.204286;2.05765;0.0195302;-0.140348;
0.204296;2.0642;0.019212;-0.138053;
0.204306;2.0724;0.0188181;-0.135213;
0.204316;2.0822;0.0183499;-0.131839;
0.204326;2.09356;0.0178093;-0.127945;
0.204336;2.10646;0.0171983;-0.123546;
0.204346;2.12082;0.0165196;-0.11866;
0.204356;2.1366;0.0157756;-0.113306;
0.204366;2.15374;0.0149693;-0.107504;
0.204376;2.17216;0.014104;-0.101277;
0.204386;2.1918;0.013183;-0.0946509;
0.204396;2.21258;0.01221;-0.0876507;
0.204406;2.23441;0.0111888;-0.0803042;
0.204416;2.25721;0.0101235;-0.0726404;
0.204426;2.28089;0.00901817;-0.0646895;
0.204436;2.30536;0.00787727;-0.056483;
0.204446;2.33051;0.00670528;-0.0480532;
0.204456;2.35626;0.00550684;-0.0394334;
0.204466;2.38249;0.00428665;-0.0306578;
0.204476;2.40911;0.00304956;-0.0217609;
0.204486;2.43601;0.00180042;-0.012778;
0.204496;2.46308;0.000544184;-0.00374453;
0.204506;2.49021;-0.000714202;0.00530369;
0.204516;2.51731;-0.00196977;0.0143309;
0.204526;2.54425;-0.00321756;0.0233015;
0.204536;2.57094;-0.00445266;0.0321798;
0.204546;2.59727;-0.00567018;0.0409309;
0.204556;2.62314;-0.00686533;0.0495202;
0.204566;2.64844;-0.00803338;0.0579137;
0.204576;2.67307;-0.00916973;0.0660782;
0.204586;2.69694;-0.0102699;0.0739815;
0.204596;2.71995;-0.0113295;0.0815924;
0.204606;2.74201;-0.0123444;0.0888809;
0.204616;2.76303;-0.0133106;0.0958183;
0.204626;2.78293;-0.0142243;0.102377;
0.204636;2.80164;-0.0150818;0.108532;
0.204646;2.81908;-0.0158798;0.114258;
0.204656;2.83517;-0.0166152;0.119532;
0.204666;2.84987;-0.0172849;0.124336;
0.204676;2.8631;-0.0178865;0.128648;
0.204686;2.87482;-0.0184174;0.132452;
0.204696;2.88498;-0.0188757;0.135735;
0.204706;2.89354;-0.0192595;0.138481;
0.204716;2.90047;-0.0195673;0.140681;
0.204726;2.90574;-0.0197978;0.142327;
0.204736;2.90933;-0.0199502;0.143411;
0.204746;2.91123;-0.0200239;0.143929;
0.204756;2.91142;-0.0200186;0.14388;
0.204766;2.90992;-0.0199342;0.143263;
0.204776;2.90671;-0.0197712;0.142082;
0.204786;2.90182;-0.0195302;0.140339;
0.204796;2.89527;-0.019212;0.138044;
0.204806;2.88707;-0.0188181;0.135204;
0.204816;2.87727;-0.0183499;0.13183;
0.204826;2.86591;-0.0178093;0.127936;
0.204836;2.85301;-0.0171983;0.123538;
0.204846;2.83865;-0.0165196;0.118651;
0.204856;2.82287;-0.0157756;0.113297;
0.204866;2.80573;-0.0149693;0.107495;
0.204876;2.78731;-0.014104;0.101268;
0.204886;2.76767;-0.013183;0.094642;
0.204896;2.74689;-0.01221;0.0876417;
0.204906;2.72506;-0.0111888;0.0802952;
0.204916;2.70226;-0.0101235;0.0726314;
0.204926;2.67858;-0.00901817;0.0646806;
0.204936;2.65411;-0.00787727;0.056474;
0.204946;2.62896;-0.00670529;0.0480442;
0.204956;2.60321;-0.00550684;0.0394245;
0.204966;2.57698;-0.00428666;0.0306488;
0.204976;2.55036;-0.00304956;0.0217519;
0.204986;2.52346;-0.00180043;0.012769;
0.204996;2.49639;-0.000544187;0.00373558;
0.205006;2.46926;0.0007142;-0.00531265;
0.205016;2.44216;0.00196977;-0.0143399;
0.205026;2.41522;0.00321756;-0.0233104;
0.205036;2.38853;0.00445266;-0.0321888;
0.205046;2.3622;0.00567018;-0.0409399;
0.205056;2.33633;0.00686533;-0.0495291;
0.205066;2.31103;0.00803338;-0.0579226;
0.205076;2.2864;0.00916973;-0.0660871;
0.205086;2.26253;0.0102699;-0.0739904;
0.205096;2.23952;0.0113295;-0.0816013;
0.205106;2.21746;0.0123444;-0.0888898;
0.205116;2.19644;0.0133106;-0.0958272;
0.205126;2.17654;0.0142243;-0.102386;
0.205136;2.15783;0.0150818;-0.108541;
0.205146;2.14039;0.0158798;-0.114267;
0.205156;2.1243;0.0166152;-0.119541;
0.205166;2.1096;0.0172849;-0.124344;
0.205176;2.09637;0.0178865;-0.128657;
0.205186;2.08465;0.0184174;-0.132461;
0.205196;2.07449;0.0188757;-0.135743;
0.205206;2.06593;0.0192595;-0.13849;
0.205216;2.059;0.0195673;-0.14069;
0.205226;2.05373;0.0197978;-0.142336;
0.205236;2.05014;0.0199502;-0.14342;
0.205246;2.04824;0.0200239;-0.143938;
0.205256;2.04805;0.0200186;-0.143889;
0.205266;2.04956;0.0199342;-0.143272;
0.205276;2.05276;0.0197712;-0.142091;
0.205286;2.05765;0.0195302;-0.140348;
0.205296;2.0642;0.019212;-0.138053;
0.205306;2.0724;0.0188181;-0.135213;
0.205316;2.0822;0.0183499;-0.131839;
0.205326;2.09356;0.0178093;-0.127945;
0.205336;2.10646;0.0171983;-0.123546;
0.205346;2.12082;0.0165196;-0.11866;
0.205356;2.1366;0.0157756;-0.113306;
0.205366;2.15374;0.0149693;-0.107504;
0.205376;2.17216;0.014104;-0.101277;
0.205386;2.1918;0.013183;-0.0946509;
0.205396;2.21258;0.01221;-0.0876507;
0.205406;2.23441;0.0111888;-0.0803041;
0.205416;2.25721;0.0101235;-0.0726403;
0.205426;2.28089;0.00901817;-0.0646895;
0.205436;2.30536;0.00787727;-0.056483;
0.205446;2.33051;0.00670528;-0.0480532;
0.205456;2.35626;0.00550684;-0.0394334;
0.205466;2.38249;0.00428665;-0.0306577;
0.205476;2.40911;0.00304956;-0.0217608;
0.205486;2.43601;0.00180042;-0.0127779;
0.205496;2.46308;0.000544184;-0.00374449;
0.205506;2.49021;-0.000714202;0.00530373;
0.205516;2.51731;-0.00196977;0.014331;
0.205526;2.54425;-0.00321756;0.0233015;
0.205536;2.57094;-0.00445266;0.0321799;
0.205546;2.59727;-0.00567018;0.040931;
0.205556;2.62314;-0.00686533;0.0495202;
0.205566;2.64844;-0.00803338;0.0579137;
0.205576;2.67307;-0.00916973;0.0660782;
0.205586;2.69694;-0.0102699;0.0739815;
0.205596;2.71995;-0.0113295;0.0815924;
0.205606;2.74201;-0.0123444;0.0888809;
0.205616;2.76303;-0.0133106;0.0958183;
0.205626;2.78293;-0.0142243;0.102377;
0.205636;2.80164;-0.0150818;0.108532;
0.205646;2.81908;-0.0158798;0.114258;
0.205656;2.83517;-0.0166152;0.119533;
0.205666;2.84987;-0.0172849;0.124336;
0.205676;2.8631;-0.0178865;0.128648;
0.205686;2.87482;-0.0184174;0.132453;
0.205696;2.88498;-0.0188757;0.135735;
0.205706;2.89354;-0.0192595;0.138481;
0.205716;2.90047;-0.0195673;0.140681;
0.205726;2.90574;-0.0197978;0.142327;
0.205736;2.90933;-0.0199502;0.143411;
0.205746;2.91123;-0.0200239;0.143929;
0.205756;2.91142;-0.0200186;0.14388;
0.205766;2.90992;-0.0199342;0.143263;
0.205776;2.90671;-0.0197712;0.142082;
0.205786;2.90182;-0.0195302;0.14034;
0.205796;2.89527;-0.019212;0.138044;
0.205806;2.88707;-0.0188181;0.135204;
0.205816;2.87727;-0.0183499;0.13183;
0.205826;2.86591;-0.0178093;0.127936;
0.205836;2.85301;-0.0171983;0.123538;
0.205846;2.83865;-0.0165196;0.118651;
0.205856;2.82287;-0.0157756;0.113297;
0.205866;2.80573;-0.0149693;0.107495;
0.205876;2.78731;-0.014104;0.101268;
0.205886;2.76767;-0.013183;0.094642;
0.205896;2.74689;-0.01221;0.0876418;
0.205906;2.72506;-0.0111888;0.0802953;
0.205916;2.70226;-0.0101235;0.0726315;
0.205926;2.67858;-0.00901817;0.0646806;
0.205936;2.65411;-0.00787727;0.0564741;
0.205946;2.62896;-0.00670529;0.0480443;
0.205956;2.60321;-0.00550684;0.0394245;
0.205966;2.57698;-0.00428666;0.0306488;
0.205976;2.55036;-0.00304956;0.021752;
0.205986;2.52347;-0.00180043;0.012769;
0.205996;2.49639;-0.000544187;0.00373561;
0.206006;2.46926;0.0007142;-0.00531261;
0.206016;2.44216;0.00196977;-0.0143398;
0.206026;2.41522;0.00321756;-0.0233104;
0.206036;2.38853;0.00445266;-0.0321888;
0.206046;2.3622;0.00567018;-0.0409399;
0.206056;2.33633;0.00686533;-0.0495291;
0.206066;2.31103;0.00803338;-0.0579226;
0.206076;2.2864;0.00916973;-0.0660871;
0.206086;2.26253;0.0102699;-0.0739904;
0.206096;2.23952;0.0113295;-0.0816013;
0.206106;2.21746;0.0123444;-0.0888898;
0.206116;2.19644;0.0133106;-0.0958272;
0.206126;2.17654;0.0142243;-0.102386;
0.206136;2.15783;0.0150818;-0.108541;
0.206146;2.14039;0.0158798;-0.114267;
0.206156;2.1243;0.0166152;-0.119541;
0.206166;2.1096;0.0172849;-0.124344;
0.206176;2.09637;0.0178865;-0.128657;
0.206186;2.08465;0.0184174;-0.132461;
0.206196;2.07449;0.0188757;-0.135743;
0.206206;2.06593;0.0192595;-0.13849;
0.206216;2.059;0.0195673;-0.14069;
0.206226;2.05373;0.0197978;-0.142336;
0.206236;2.05014;0.0199502;-0.14342;
0.206246;2.04824;0.0200239;-0.143938;
0.206256;2.04805;0.0200186;-0.143889;
0.206266;2.04956;0.0199342;-0.143272;
0.206276;2.05276;0.0197712;-0.14209;
0.206286;2.05765;0.0195302;-0.140348;
0.206296;2.0642;0.019212;-0.138053;
0.206306;2.0724;0.0188181;-0.135212;
0.206316;2.0822;0.0183499;-0.131839;
0.206326;2.09356;0.0178093;-0.127945;
0.206336;2.10646;0.0171983;-0.123546;
0.206346;2.12082;0.0165196;-0.11866;
0.206356;2.1366;0.0157756;-0.113306;
0.206366;2.15374;0.0149693;-0.107504;
0.206376;2.17216;0.014104;-0.101277;
0.206386;2.1918;0.013183;-0.0946508;
0.206396;2.21258;0.01221;-0.0876506;
0.206406;2.23441;0.0111888;-0.0803041;
0.206416;2.25721;0.0101235;-0.0726403;
0.206426;2.28089;0.00901817;-0.0646895;
0.206436;2.30536;0.00787727;-0.0564829;
0.206446;2.33051;0.00670528;-0.0480531;
0.206456;2.35626;0.00550684;-0.0394334;
0.206466;2.38249;0.00428665;-0.0306577;
0.206476;2.40911;0.00304956;-0.0217608;
0.206486;2.43601;0.00180042;-0.0127779;
0.206496;2.46308;0.000544184;-0.00374446;
0.206506;2.49021;-0.000714202;0.00530376;
0.206516;2.51731;-0.00196977;0.014331;
0.206526;2.54425;-0.00321756;0.0233015;
0.206536;2.57094;-0.00445266;0.0321799;
0.206546;2.59727;-0.00567018;0.040931;
0.206556;2.62314;-0.00686533;0.0495203;
0.206566;2.64844;-0.00803338;0.0579137;
0.206576;2.67307;-0.00916973;0.0660782;
0.206586;2.69694;-0.0102699;0.0739815;
0.206596;2.71995;-0.0113295;0.0815925;
0.206606;2.74201;-0.0123444;0.088881;
0.206616;2.76303;-0.0133106;0.0958183;
