time;V(/OUT_N);V(/OUT_SINGLE);
9.00868;0.393096;2.32568;
9.00869;0.392322;2.32048;
9.0087;0.391657;2.31596;
9.00871;0.391103;2.31211;
9.00872;0.390662;2.30897;
9.00873;0.390335;2.30654;
9.00874;0.390123;2.30483;
9.00875;0.390028;2.30385;
9.00876;0.39005;2.3036;
9.00877;0.390189;2.30408;
9.00878;0.390444;2.30529;
9.00879;0.390814;2.30723;
9.0088;0.391298;2.30989;
9.00881;0.391894;2.31325;
9.00882;0.3926;2.31732;
9.00883;0.393413;2.32206;
9.00884;0.394331;2.32746;
9.00885;0.395348;2.3335;
9.00886;0.396463;2.34017;
9.00887;0.397669;2.34742;
9.00888;0.398964;2.35524;
9.00889;0.400341;2.36359;
9.0089;0.401795;2.37244;
9.00891;0.403321;2.38176;
9.00892;0.404913;2.3915;
9.00893;0.406564;2.40164;
9.00894;0.408268;2.41213;
9.00895;0.410019;2.42292;
9.00896;0.411809;2.43399;
9.00897;0.413631;2.44527;
9.00898;0.415478;2.45674;
9.00899;0.417343;2.46833;
9.009;0.419218;2.48002;
9.00901;0.421094;2.49173;
9.00902;0.422967;2.50345;
9.00903;0.424828;2.51511;
9.00904;0.42667;2.52667;
9.00905;0.428484;2.53808;
9.00906;0.430264;2.5493;
9.00907;0.432002;2.56028;
9.00908;0.433693;2.57099;
9.00909;0.435328;2.58137;
9.0091;0.436902;2.59139;
9.00911;0.438408;2.601;
9.00912;0.43984;2.61017;
9.00913;0.441193;2.61887;
9.00914;0.442461;2.62705;
9.00915;0.44364;2.63469;
9.00916;0.444725;2.64176;
9.00917;0.445711;2.64823;
9.00918;0.446595;2.65407;
9.00919;0.447372;2.65927;
9.0092;0.448042;2.66379;
9.00921;0.448599;2.66764;
9.00922;0.449044;2.67078;
9.00923;0.449373;2.67321;
9.00924;0.449585;2.67492;
9.00925;0.44968;2.6759;
9.00926;0.449657;2.67615;
9.00927;0.449517;2.67567;
9.00928;0.44926;2.67446;
9.00929;0.448886;2.67252;
9.0093;0.448398;2.66986;
9.00931;0.447798;2.66649;
9.00932;0.447086;2.66243;
9.00933;0.446267;2.65769;
9.00934;0.445344;2.65229;
9.00935;0.44432;2.64624;
9.00936;0.443199;2.63958;
9.00937;0.441985;2.63233;
9.00938;0.440684;2.62451;
9.00939;0.4393;2.61616;
9.0094;0.437839;2.60731;
9.00941;0.436307;2.598;
9.00942;0.434709;2.58825;
9.00943;0.433052;2.57811;
9.00944;0.431343;2.56763;
9.00945;0.429588;2.55683;
9.00946;0.427795;2.54577;
9.00947;0.42597;2.53448;
9.00948;0.42412;2.52302;
9.00949;0.422255;2.51142;
9.0095;0.42038;2.49974;
9.00951;0.418503;2.48802;
9.00952;0.416632;2.4763;
9.00953;0.414774;2.46464;
9.00954;0.412936;2.45309;
9.00955;0.411125;2.44167;
9.00956;0.40935;2.43045;
9.00957;0.407617;2.41947;
9.00958;0.405932;2.40877;
9.00959;0.404303;2.39839;
9.0096;0.402736;2.38837;
9.00961;0.401237;2.37875;
9.00962;0.399811;2.36958;
9.00963;0.398465;2.36089;
9.00964;0.397203;2.3527;
9.00965;0.396031;2.34506;
9.00966;0.394953;2.33799;
9.00967;0.393973;2.33152;
9.00968;0.393095;2.32568;
9.00969;0.392321;2.32048;
9.0097;0.391656;2.31596;
9.00971;0.391102;2.31211;
9.00972;0.390661;2.30897;
9.00973;0.390334;2.30654;
9.00974;0.390122;2.30483;
9.00975;0.390027;2.30385;
9.00976;0.390049;2.3036;
9.00977;0.390188;2.30408;
9.00978;0.390443;2.30529;
9.00979;0.390813;2.30723;
9.0098;0.391297;2.30989;
9.00981;0.391893;2.31325;
9.00982;0.392599;2.31732;
9.00983;0.393412;2.32206;
9.00984;0.39433;2.32746;
9.00985;0.395347;2.3335;
9.00986;0.396462;2.34017;
9.00987;0.397668;2.34742;
9.00988;0.398963;2.35524;
9.00989;0.40034;2.36359;
9.0099;0.401794;2.37244;
9.00991;0.40332;2.38176;
9.00992;0.404912;2.3915;
9.00993;0.406563;2.40164;
9.00994;0.408267;2.41213;
9.00995;0.410018;2.42292;
9.00996;0.411808;2.43399;
9.00997;0.41363;2.44527;
9.00998;0.415477;2.45674;
9.00999;0.417342;2.46833;
9.01;0.419217;2.48002;
9.01001;0.421093;2.49173;
9.01002;0.422966;2.50345;
9.01003;0.424827;2.51511;
9.01004;0.426669;2.52667;
9.01005;0.428483;2.53808;
9.01006;0.430263;2.5493;
9.01007;0.432002;2.56028;
9.01008;0.433692;2.57099;
9.01009;0.435327;2.58137;
9.0101;0.436901;2.59139;
9.01011;0.438407;2.601;
9.01012;0.439839;2.61017;
9.01013;0.441192;2.61887;
9.01014;0.44246;2.62705;
9.01015;0.443639;2.63469;
9.01016;0.444724;2.64176;
9.01017;0.44571;2.64823;
9.01018;0.446594;2.65407;
9.01019;0.447371;2.65927;
9.0102;0.448041;2.66379;
9.01021;0.448598;2.66764;
9.01022;0.449043;2.67078;
9.01023;0.449372;2.67321;
9.01024;0.449584;2.67492;
9.01025;0.449679;2.6759;
9.01026;0.449656;2.67615;
9.01027;0.449516;2.67567;
9.01028;0.449259;2.67446;
9.01029;0.448885;2.67252;
9.0103;0.448397;2.66986;
9.01031;0.447797;2.66649;
9.01032;0.447085;2.66243;
9.01033;0.446266;2.65769;
9.01034;0.445343;2.65229;
9.01035;0.444319;2.64624;
9.01036;0.443198;2.63958;
9.01037;0.441984;2.63233;
9.01038;0.440683;2.62451;
9.01039;0.439299;2.61616;
9.0104;0.437838;2.60731;
9.01041;0.436306;2.598;
9.01042;0.434708;2.58825;
9.01043;0.433051;2.57811;
9.01044;0.431342;2.56763;
9.01045;0.429587;2.55683;
9.01046;0.427794;2.54577;
9.01047;0.425969;2.53448;
9.01048;0.42412;2.52302;
9.01049;0.422254;2.51142;
9.0105;0.420379;2.49974;
9.01051;0.418502;2.48802;
9.01052;0.416631;2.4763;
9.01053;0.414773;2.46464;
9.01054;0.412935;2.45309;
9.01055;0.411124;2.44167;
9.01056;0.409349;2.43045;
9.01057;0.407616;2.41947;
9.01058;0.405931;2.40877;
9.01059;0.404302;2.39839;
9.0106;0.402735;2.38837;
9.01061;0.401236;2.37875;
9.01062;0.39981;2.36958;
9.01063;0.398464;2.36089;
9.01064;0.397202;2.3527;
9.01065;0.39603;2.34506;
9.01066;0.394952;2.33799;
9.01067;0.393972;2.33152;
9.01068;0.393094;2.32568;
9.01069;0.39232;2.32048;
9.0107;0.391656;2.31596;
9.01071;0.391101;2.31211;
9.01072;0.39066;2.30897;
9.01073;0.390333;2.30654;
9.01074;0.390121;2.30483;
9.01075;0.390026;2.30385;
9.01076;0.390048;2.3036;
9.01077;0.390187;2.30408;
9.01078;0.390442;2.30529;
9.01079;0.390812;2.30723;
9.0108;0.391296;2.30989;
9.01081;0.391892;2.31325;
9.01082;0.392598;2.31732;
9.01083;0.393411;2.32206;
9.01084;0.394329;2.32746;
9.01085;0.395346;2.3335;
9.01086;0.396461;2.34017;
9.01087;0.397667;2.34742;
9.01088;0.398962;2.35524;
9.01089;0.400339;2.36359;
9.0109;0.401793;2.37244;
9.01091;0.403319;2.38176;
9.01092;0.404911;2.3915;
9.01093;0.406562;2.40164;
9.01094;0.408266;2.41213;
9.01095;0.410017;2.42292;
9.01096;0.411807;2.43399;
9.01097;0.413629;2.44527;
9.01098;0.415476;2.45674;
9.01099;0.417341;2.46833;
9.011;0.419216;2.48002;
9.01101;0.421092;2.49173;
9.01102;0.422965;2.50345;
9.01103;0.424826;2.51511;
9.01104;0.426668;2.52667;
9.01105;0.428482;2.53808;
9.01106;0.430262;2.5493;
9.01107;0.432001;2.56028;
9.01108;0.433691;2.57099;
9.01109;0.435326;2.58137;
9.0111;0.4369;2.59139;
9.01111;0.438406;2.601;
9.01112;0.439838;2.61017;
9.01113;0.441191;2.61887;
9.01114;0.442459;2.62705;
9.01115;0.443638;2.63469;
9.01116;0.444723;2.64176;
9.01117;0.445709;2.64823;
9.01118;0.446593;2.65407;
9.01119;0.44737;2.65927;
9.0112;0.44804;2.66379;
9.01121;0.448597;2.66764;
9.01122;0.449042;2.67078;
9.01123;0.449371;2.67321;
9.01124;0.449583;2.67492;
9.01125;0.449678;2.6759;
9.01126;0.449655;2.67615;
9.01127;0.449515;2.67567;
9.01128;0.449258;2.67446;
9.01129;0.448884;2.67252;
9.0113;0.448396;2.66986;
9.01131;0.447796;2.66649;
9.01132;0.447084;2.66243;
9.01133;0.446265;2.65769;
9.01134;0.445342;2.65229;
9.01135;0.444318;2.64624;
9.01136;0.443197;2.63958;
9.01137;0.441983;2.63233;
9.01138;0.440682;2.62451;
9.01139;0.439298;2.61616;
9.0114;0.437837;2.60731;
9.01141;0.436305;2.598;
9.01142;0.434707;2.58825;
9.01143;0.43305;2.57811;
9.01144;0.431341;2.56763;
9.01145;0.429587;2.55683;
9.01146;0.427793;2.54577;
9.01147;0.425968;2.53448;
9.01148;0.424119;2.52302;
9.01149;0.422253;2.51142;
9.0115;0.420378;2.49974;
9.01151;0.418501;2.48802;
9.01152;0.41663;2.4763;
9.01153;0.414772;2.46464;
9.01154;0.412934;2.45309;
9.01155;0.411123;2.44167;
9.01156;0.409348;2.43045;
9.01157;0.407615;2.41947;
9.01158;0.40593;2.40877;
9.01159;0.404301;2.39839;
9.0116;0.402734;2.38837;
9.01161;0.401235;2.37875;
9.01162;0.399809;2.36958;
9.01163;0.398463;2.36089;
9.01164;0.397201;2.3527;
9.01165;0.396029;2.34506;
9.01166;0.394951;2.33799;
9.01167;0.393971;2.33152;
9.01168;0.393093;2.32568;
9.01169;0.392319;2.32048;
9.0117;0.391655;2.31596;
9.01171;0.3911;2.31211;
9.01172;0.390659;2.30897;
9.01173;0.390332;2.30654;
9.01174;0.39012;2.30483;
9.01175;0.390025;2.30385;
9.01176;0.390047;2.3036;
9.01177;0.390186;2.30408;
9.01178;0.390441;2.30529;
9.01179;0.390811;2.30723;
9.0118;0.391295;2.30989;
9.01181;0.391891;2.31325;
9.01182;0.392597;2.31732;
9.01183;0.39341;2.32206;
9.01184;0.394328;2.32746;
9.01185;0.395345;2.3335;
9.01186;0.39646;2.34017;
9.01187;0.397666;2.34742;
9.01188;0.398961;2.35524;
9.01189;0.400338;2.36359;
9.0119;0.401792;2.37244;
9.01191;0.403318;2.38176;
9.01192;0.40491;2.3915;
9.01193;0.406561;2.40164;
9.01194;0.408265;2.41213;
9.01195;0.410016;2.42292;
9.01196;0.411806;2.43399;
9.01197;0.413628;2.44527;
9.01198;0.415475;2.45674;
9.01199;0.41734;2.46833;
9.012;0.419215;2.48002;
9.01201;0.421091;2.49173;
9.01202;0.422964;2.50345;
9.01203;0.424825;2.51511;
9.01204;0.426667;2.52667;
9.01205;0.428481;2.53808;
9.01206;0.430261;2.5493;
9.01207;0.432;2.56028;
9.01208;0.43369;2.57099;
9.01209;0.435325;2.58137;
9.0121;0.436899;2.59139;
9.01211;0.438405;2.601;
9.01212;0.439837;2.61017;
9.01213;0.44119;2.61887;
9.01214;0.442459;2.62705;
9.01215;0.443637;2.63469;
9.01216;0.444722;2.64176;
9.01217;0.445708;2.64823;
9.01218;0.446592;2.65407;
9.01219;0.447369;2.65927;
9.0122;0.448039;2.66379;
9.01221;0.448596;2.66764;
9.01222;0.449041;2.67078;
9.01223;0.44937;2.67321;
9.01224;0.449582;2.67492;
9.01225;0.449677;2.6759;
9.01226;0.449654;2.67615;
9.01227;0.449514;2.67567;
9.01228;0.449257;2.67446;
9.01229;0.448883;2.67252;
9.0123;0.448395;2.66986;
9.01231;0.447795;2.66649;
9.01232;0.447083;2.66243;
9.01233;0.446264;2.65769;
9.01234;0.445341;2.65229;
9.01235;0.444317;2.64624;
9.01236;0.443196;2.63958;
9.01237;0.441982;2.63233;
9.01238;0.440681;2.62451;
9.01239;0.439297;2.61616;
9.0124;0.437836;2.60731;
9.01241;0.436304;2.598;
9.01242;0.434706;2.58825;
9.01243;0.433049;2.57811;
9.01244;0.43134;2.56763;
9.01245;0.429586;2.55683;
9.01246;0.427792;2.54577;
9.01247;0.425967;2.53448;
9.01248;0.424118;2.52302;
9.01249;0.422252;2.51142;
9.0125;0.420377;2.49974;
9.01251;0.4185;2.48802;
9.01252;0.416629;2.4763;
9.01253;0.414771;2.46464;
9.01254;0.412933;2.45309;
9.01255;0.411122;2.44167;
9.01256;0.409347;2.43045;
9.01257;0.407614;2.41947;
9.01258;0.405929;2.40877;
9.01259;0.4043;2.39839;
9.0126;0.402733;2.38837;
9.01261;0.401234;2.37875;
9.01262;0.399808;2.36958;
9.01263;0.398462;2.36089;
9.01264;0.3972;2.3527;
9.01265;0.396028;2.34506;
9.01266;0.39495;2.33799;
9.01267;0.39397;2.33152;
9.01268;0.393092;2.32568;
9.01269;0.392319;2.32048;
9.0127;0.391654;2.31596;
9.01271;0.391099;2.31211;
9.01272;0.390658;2.30897;
9.01273;0.390331;2.30654;
9.01274;0.390119;2.30483;
9.01275;0.390024;2.30385;
9.01276;0.390046;2.3036;
9.01277;0.390185;2.30408;
9.01278;0.39044;2.30529;
9.01279;0.39081;2.30723;
9.0128;0.391294;2.30989;
9.01281;0.39189;2.31325;
9.01282;0.392596;2.31732;
9.01283;0.393409;2.32206;
9.01284;0.394327;2.32746;
9.01285;0.395344;2.3335;
9.01286;0.396459;2.34017;
9.01287;0.397665;2.34742;
9.01288;0.39896;2.35524;
9.01289;0.400337;2.36359;
9.0129;0.401791;2.37244;
9.01291;0.403317;2.38176;
9.01292;0.404909;2.3915;
9.01293;0.40656;2.40164;
9.01294;0.408265;2.41213;
9.01295;0.410015;2.42292;
9.01296;0.411805;2.43399;
9.01297;0.413627;2.44527;
9.01298;0.415474;2.45674;
9.01299;0.417339;2.46833;
9.013;0.419214;2.48002;
9.01301;0.42109;2.49173;
9.01302;0.422963;2.50345;
9.01303;0.424824;2.51511;
9.01304;0.426666;2.52667;
9.01305;0.42848;2.53808;
9.01306;0.43026;2.5493;
9.01307;0.431999;2.56028;
9.01308;0.433689;2.57099;
9.01309;0.435324;2.58137;
9.0131;0.436898;2.59139;
9.01311;0.438404;2.601;
9.01312;0.439836;2.61017;
9.01313;0.441189;2.61887;
9.01314;0.442458;2.62705;
9.01315;0.443636;2.63469;
9.01316;0.444721;2.64176;
9.01317;0.445707;2.64823;
9.01318;0.446591;2.65407;
9.01319;0.447369;2.65927;
9.0132;0.448038;2.66379;
9.01321;0.448595;2.66764;
9.01322;0.44904;2.67078;
9.01323;0.449369;2.67321;
9.01324;0.449581;2.67492;
9.01325;0.449676;2.6759;
9.01326;0.449653;2.67615;
9.01327;0.449513;2.67567;
9.01328;0.449256;2.67446;
9.01329;0.448882;2.67252;
9.0133;0.448394;2.66986;
9.01331;0.447794;2.66649;
9.01332;0.447082;2.66243;
9.01333;0.446263;2.65769;
9.01334;0.44534;2.65229;
9.01335;0.444316;2.64624;
9.01336;0.443195;2.63958;
9.01337;0.441981;2.63233;
9.01338;0.44068;2.62451;
9.01339;0.439296;2.61616;
9.0134;0.437835;2.60731;
9.01341;0.436303;2.598;
9.01342;0.434705;2.58825;
9.01343;0.433048;2.57811;
9.01344;0.431339;2.56763;
9.01345;0.429585;2.55683;
9.01346;0.427791;2.54577;
9.01347;0.425966;2.53448;
9.01348;0.424117;2.52302;
9.01349;0.422251;2.51142;
9.0135;0.420376;2.49974;
9.01351;0.418499;2.48802;
9.01352;0.416628;2.4763;
9.01353;0.41477;2.46464;
9.01354;0.412932;2.45309;
9.01355;0.411121;2.44167;
9.01356;0.409346;2.43045;
9.01357;0.407613;2.41947;
9.01358;0.405928;2.40877;
9.01359;0.404299;2.39839;
9.0136;0.402732;2.38837;
9.01361;0.401233;2.37875;
9.01362;0.399807;2.36958;
9.01363;0.398461;2.36089;
9.01364;0.397199;2.3527;
9.01365;0.396027;2.34506;
9.01366;0.394949;2.33799;
9.01367;0.393969;2.33152;
9.01368;0.393091;2.32568;
9.01369;0.392318;2.32048;
9.0137;0.391653;2.31596;
9.01371;0.391098;2.31211;
9.01372;0.390657;2.30897;
9.01373;0.39033;2.30654;
9.01374;0.390118;2.30483;
9.01375;0.390023;2.30385;
9.01376;0.390045;2.3036;
9.01377;0.390184;2.30408;
9.01378;0.390439;2.30529;
9.01379;0.390809;2.30723;
9.0138;0.391293;2.30989;
9.01381;0.391889;2.31325;
9.01382;0.392595;2.31732;
9.01383;0.393408;2.32206;
9.01384;0.394326;2.32746;
9.01385;0.395343;2.3335;
9.01386;0.396458;2.34017;
9.01387;0.397664;2.34742;
9.01388;0.398959;2.35524;
9.01389;0.400336;2.36359;
9.0139;0.40179;2.37244;
9.01391;0.403316;2.38176;
9.01392;0.404908;2.3915;
9.01393;0.406559;2.40164;
9.01394;0.408264;2.41213;
9.01395;0.410014;2.42292;
9.01396;0.411804;2.43399;
9.01397;0.413626;2.44527;
9.01398;0.415473;2.45674;
9.01399;0.417338;2.46833;
9.014;0.419213;2.48002;
9.01401;0.42109;2.49173;
9.01402;0.422962;2.50345;
9.01403;0.424823;2.51511;
9.01404;0.426665;2.52667;
9.01405;0.428479;2.53808;
9.01406;0.430259;2.5493;
9.01407;0.431998;2.56028;
9.01408;0.433688;2.57099;
9.01409;0.435323;2.58137;
9.0141;0.436897;2.59139;
9.01411;0.438403;2.601;
9.01412;0.439835;2.61017;
9.01413;0.441188;2.61887;
9.01414;0.442457;2.62705;
9.01415;0.443635;2.63469;
9.01416;0.44472;2.64176;
9.01417;0.445706;2.64823;
9.01418;0.44659;2.65407;
9.01419;0.447368;2.65927;
9.0142;0.448037;2.66379;
9.01421;0.448594;2.66764;
9.01422;0.449039;2.67078;
9.01423;0.449368;2.67321;
9.01424;0.44958;2.67492;
9.01425;0.449675;2.6759;
9.01426;0.449652;2.67615;
9.01427;0.449512;2.67567;
9.01428;0.449255;2.67446;
9.01429;0.448881;2.67252;
9.0143;0.448393;2.66986;
9.01431;0.447793;2.66649;
9.01432;0.447081;2.66243;
9.01433;0.446263;2.65769;
9.01434;0.445339;2.65229;
9.01435;0.444315;2.64624;
9.01436;0.443194;2.63958;
9.01437;0.44198;2.63233;
9.01438;0.440679;2.62451;
9.01439;0.439295;2.61616;
9.0144;0.437834;2.60731;
9.01441;0.436302;2.598;
9.01442;0.434704;2.58825;
9.01443;0.433047;2.57811;
9.01444;0.431338;2.56763;
9.01445;0.429584;2.55683;
9.01446;0.42779;2.54577;
9.01447;0.425965;2.53448;
9.01448;0.424116;2.52302;
9.01449;0.42225;2.51142;
9.0145;0.420375;2.49974;
9.01451;0.418498;2.48802;
9.01452;0.416627;2.4763;
9.01453;0.414769;2.46464;
9.01454;0.412931;2.45309;
9.01455;0.41112;2.44167;
9.01456;0.409345;2.43045;
9.01457;0.407612;2.41947;
9.01458;0.405927;2.40877;
9.01459;0.404298;2.39839;
9.0146;0.402731;2.38837;
9.01461;0.401232;2.37875;
9.01462;0.399806;2.36958;
9.01463;0.39846;2.36089;
9.01464;0.397198;2.3527;
9.01465;0.396026;2.34506;
9.01466;0.394948;2.33799;
9.01467;0.393968;2.33152;
9.01468;0.39309;2.32568;
9.01469;0.392317;2.32048;
9.0147;0.391652;2.31596;
9.01471;0.391097;2.31211;
9.01472;0.390656;2.30897;
9.01473;0.390329;2.30654;
9.01474;0.390117;2.30483;
9.01475;0.390022;2.30385;
9.01476;0.390044;2.3036;
9.01477;0.390183;2.30408;
9.01478;0.390438;2.30529;
9.01479;0.390808;2.30723;
9.0148;0.391292;2.30989;
9.01481;0.391888;2.31325;
9.01482;0.392594;2.31732;
9.01483;0.393407;2.32206;
9.01484;0.394325;2.32746;
9.01485;0.395342;2.3335;
9.01486;0.396457;2.34017;
9.01487;0.397663;2.34742;
9.01488;0.398958;2.35524;
9.01489;0.400335;2.36359;
9.0149;0.401789;2.37244;
9.01491;0.403315;2.38176;
9.01492;0.404907;2.3915;
9.01493;0.406558;2.40164;
9.01494;0.408263;2.41213;
9.01495;0.410013;2.42292;
9.01496;0.411803;2.43399;
9.01497;0.413625;2.44527;
9.01498;0.415472;2.45674;
9.01499;0.417337;2.46833;
9.015;0.419212;2.48002;
9.01501;0.421089;2.49173;
9.01502;0.422961;2.50345;
9.01503;0.424822;2.51511;
9.01504;0.426664;2.52667;
9.01505;0.428478;2.53808;
9.01506;0.430258;2.5493;
9.01507;0.431997;2.56028;
9.01508;0.433687;2.57099;
9.01509;0.435322;2.58137;
9.0151;0.436896;2.59139;
9.01511;0.438402;2.601;
9.01512;0.439834;2.61017;
9.01513;0.441187;2.61887;
9.01514;0.442456;2.62705;
9.01515;0.443634;2.63469;
9.01516;0.444719;2.64176;
9.01517;0.445705;2.64823;
9.01518;0.446589;2.65407;
9.01519;0.447367;2.65927;
9.0152;0.448036;2.66379;
9.01521;0.448593;2.66764;
9.01522;0.449038;2.67078;
9.01523;0.449367;2.67321;
9.01524;0.449579;2.67492;
9.01525;0.449674;2.6759;
9.01526;0.449651;2.67615;
9.01527;0.449511;2.67567;
9.01528;0.449254;2.67446;
9.01529;0.44888;2.67252;
9.0153;0.448392;2.66986;
9.01531;0.447792;2.66649;
9.01532;0.44708;2.66243;
9.01533;0.446262;2.65769;
9.01534;0.445338;2.65229;
9.01535;0.444314;2.64624;
9.01536;0.443193;2.63958;
9.01537;0.441979;2.63233;
9.01538;0.440678;2.62451;
9.01539;0.439294;2.61616;
9.0154;0.437833;2.60731;
9.01541;0.436301;2.598;
9.01542;0.434703;2.58825;
9.01543;0.433046;2.57811;
9.01544;0.431337;2.56763;
9.01545;0.429583;2.55683;
9.01546;0.427789;2.54577;
9.01547;0.425964;2.53448;
9.01548;0.424115;2.52302;
9.01549;0.422249;2.51142;
9.0155;0.420374;2.49974;
9.01551;0.418497;2.48802;
9.01552;0.416626;2.4763;
9.01553;0.414768;2.46464;
9.01554;0.41293;2.45309;
9.01555;0.41112;2.44167;
9.01556;0.409344;2.43045;
9.01557;0.407611;2.41947;
9.01558;0.405926;2.40877;
9.01559;0.404297;2.39839;
9.0156;0.40273;2.38837;
9.01561;0.401231;2.37875;
9.01562;0.399805;2.36958;
9.01563;0.398459;2.36089;
9.01564;0.397197;2.3527;
9.01565;0.396025;2.34506;
9.01566;0.394947;2.33799;
9.01567;0.393967;2.33152;
9.01568;0.393089;2.32568;
9.01569;0.392316;2.32048;
9.0157;0.391651;2.31596;
9.01571;0.391096;2.31211;
9.01572;0.390655;2.30897;
9.01573;0.390328;2.30654;
9.01574;0.390116;2.30483;
9.01575;0.390021;2.30385;
9.01576;0.390043;2.3036;
9.01577;0.390182;2.30408;
9.01578;0.390437;2.30529;
9.01579;0.390807;2.30723;
9.0158;0.391291;2.30989;
9.01581;0.391887;2.31325;
9.01582;0.392593;2.31732;
9.01583;0.393406;2.32206;
9.01584;0.394324;2.32746;
9.01585;0.395341;2.3335;
9.01586;0.396456;2.34017;
9.01587;0.397662;2.34742;
9.01588;0.398957;2.35524;
9.01589;0.400334;2.36359;
9.0159;0.401788;2.37244;
9.01591;0.403314;2.38176;
9.01592;0.404906;2.3915;
9.01593;0.406557;2.40164;
9.01594;0.408262;2.41213;
9.01595;0.410012;2.42292;
9.01596;0.411802;2.43399;
9.01597;0.413624;2.44527;
9.01598;0.415471;2.45674;
9.01599;0.417336;2.46833;
9.016;0.419211;2.48002;
9.01601;0.421088;2.49173;
9.01602;0.42296;2.50345;
9.01603;0.424821;2.51511;
9.01604;0.426663;2.52667;
9.01605;0.428477;2.53808;
9.01606;0.430257;2.5493;
9.01607;0.431996;2.56028;
9.01608;0.433686;2.57099;
9.01609;0.435321;2.58137;
9.0161;0.436895;2.59139;
9.01611;0.438401;2.601;
9.01612;0.439833;2.61017;
9.01613;0.441186;2.61887;
9.01614;0.442455;2.62705;
9.01615;0.443633;2.63469;
9.01616;0.444718;2.64176;
9.01617;0.445704;2.64823;
9.01618;0.446588;2.65407;
9.01619;0.447366;2.65927;
9.0162;0.448035;2.66379;
9.01621;0.448592;2.66764;
9.01622;0.449037;2.67078;
9.01623;0.449366;2.67321;
9.01624;0.449578;2.67492;
9.01625;0.449673;2.6759;
9.01626;0.449651;2.67615;
9.01627;0.44951;2.67567;
9.01628;0.449253;2.67446;
9.01629;0.448879;2.67252;
9.0163;0.448391;2.66986;
9.01631;0.447791;2.66649;
9.01632;0.447079;2.66243;
9.01633;0.446261;2.65769;
9.01634;0.445337;2.65229;
9.01635;0.444313;2.64624;
9.01636;0.443192;2.63958;
9.01637;0.441978;2.63233;
9.01638;0.440677;2.62451;
9.01639;0.439293;2.61616;
9.0164;0.437832;2.60731;
9.01641;0.4363;2.598;
9.01642;0.434702;2.58825;
9.01643;0.433045;2.57811;
9.01644;0.431336;2.56763;
9.01645;0.429582;2.55683;
9.01646;0.427788;2.54577;
9.01647;0.425963;2.53448;
9.01648;0.424114;2.52302;
9.01649;0.422248;2.51142;
9.0165;0.420373;2.49974;
9.01651;0.418496;2.48802;
9.01652;0.416625;2.4763;
9.01653;0.414767;2.46464;
9.01654;0.412929;2.45309;
9.01655;0.411119;2.44167;
9.01656;0.409343;2.43045;
9.01657;0.40761;2.41947;
9.01658;0.405925;2.40877;
9.01659;0.404296;2.39839;
9.0166;0.402729;2.38837;
9.01661;0.40123;2.37875;
9.01662;0.399804;2.36958;
9.01663;0.398458;2.36089;
9.01664;0.397197;2.3527;
9.01665;0.396024;2.34506;
9.01666;0.394946;2.33799;
9.01667;0.393966;2.33152;
9.01668;0.393088;2.32568;
9.01669;0.392315;2.32048;
9.0167;0.39165;2.31596;
9.01671;0.391095;2.31211;
9.01672;0.390654;2.30897;
9.01673;0.390327;2.30654;
9.01674;0.390115;2.30483;
9.01675;0.39002;2.30385;
9.01676;0.390042;2.3036;
9.01677;0.390181;2.30408;
9.01678;0.390436;2.30529;
9.01679;0.390806;2.30723;
9.0168;0.39129;2.30989;
9.01681;0.391886;2.31325;
9.01682;0.392592;2.31732;
9.01683;0.393406;2.32206;
9.01684;0.394323;2.32746;
9.01685;0.39534;2.3335;
9.01686;0.396455;2.34017;
