time;V(/OUT_N);V(/OUT_P);V(/OUT_SINGLE);V(/Vmid);
9.85369;6.58421;6.58655;5.84245;7.5;
9.8537;6.58061;6.58269;5.78817;7.5;
9.85371;6.57763;6.57945;5.74061;7.5;
9.85372;6.57529;6.57684;5.69995;7.5;
9.85373;6.5736;6.57488;5.66635;7.5;
9.85374;6.57257;6.57357;5.63995;7.5;
9.85375;6.5722;6.57291;5.62084;7.5;
9.85376;6.57248;6.57291;5.6091;7.5;
9.85377;6.57343;6.57358;5.60479;7.5;
9.85378;6.57504;6.57489;5.6079;7.5;
9.85379;6.5773;6.57686;5.61845;7.5;
9.8538;6.5802;6.57948;5.63637;7.5;
9.85381;6.58373;6.58272;5.6616;7.5;
9.85382;6.58787;6.58659;5.69405;7.5;
9.85383;6.59262;6.59106;5.73358;7.5;
9.85384;6.59795;6.59612;5.78004;7.5;
9.85385;6.60383;6.60175;5.83324;7.5;
9.85386;6.61026;6.60792;5.89299;7.5;
9.85387;6.6172;6.61461;5.95903;7.5;
9.85388;6.62462;6.6218;6.03112;7.5;
9.85389;6.63249;6.62946;6.10896;7.5;
9.8539;6.6408;6.63755;6.19226;7.5;
9.85391;6.64949;6.64604;6.28067;7.5;
9.85392;6.65854;6.65491;6.37387;7.5;
9.85393;6.66791;6.66411;6.47146;7.5;
9.85394;6.67757;6.67362;6.57308;7.5;
9.85395;6.68747;6.68338;6.67832;7.5;
9.85396;6.69758;6.69337;6.78677;7.5;
9.85397;6.70786;6.70354;6.89799;7.5;
9.85398;6.71826;6.71386;7.01155;7.5;
9.85399;6.72876;6.72428;7.127;7.5;
9.854;6.73929;6.73476;7.24388;7.5;
9.85401;6.74983;6.74526;7.36173;7.5;
9.85402;6.76033;6.75574;7.48009;7.5;
9.85403;6.77074;6.76616;7.59849;7.5;
9.85404;6.78104;6.77647;7.71645;7.5;
9.85405;6.79117;6.78664;7.83352;7.5;
9.85406;6.80111;6.79663;7.94923;7.5;
9.85407;6.8108;6.80639;8.06313;7.5;
9.85408;6.82021;6.81589;8.17475;7.5;
9.85409;6.8293;6.82509;8.28368;7.5;
9.8541;6.83804;6.83395;8.38946;7.5;
9.85411;6.84639;6.84244;8.49169;7.5;
9.85412;6.85432;6.85053;8.58996;7.5;
9.85413;6.86181;6.85818;8.68389;7.5;
9.85414;6.86881;6.86537;8.7731;7.5;
9.85415;6.8753;6.87206;8.85724;7.5;
9.85416;6.88125;6.87822;8.93599;7.5;
9.85417;6.88665;6.88384;9.00902;7.5;
9.85418;6.89147;6.8889;9.07606;7.5;
9.85419;6.8957;6.89336;9.13683;7.5;
9.8542;6.8993;6.89722;9.19111;7.5;
9.85421;6.90228;6.90046;9.23867;7.5;
9.85422;6.90462;6.90307;9.27933;7.5;
9.85423;6.90631;6.90503;9.31293;7.5;
9.85424;6.90734;6.90635;9.33933;7.5;
9.85425;6.90772;6.907;9.35844;7.5;
9.85426;6.90743;6.907;9.37018;7.5;
9.85427;6.90648;6.90634;9.37449;7.5;
9.85428;6.90487;6.90502;9.37138;7.5;
9.85429;6.90261;6.90305;9.36084;7.5;
9.8543;6.89971;6.90043;9.34291;7.5;
9.85431;6.89618;6.89719;9.31768;7.5;
9.85432;6.89204;6.89332;9.28523;7.5;
9.85433;6.88729;6.88885;9.2457;7.5;
9.85434;6.88196;6.88379;9.19924;7.5;
9.85435;6.87608;6.87816;9.14604;7.5;
9.85436;6.86965;6.87199;9.08629;7.5;
9.85437;6.86271;6.86529;9.02025;7.5;
9.85438;6.85529;6.85811;8.94816;7.5;
9.85439;6.84741;6.85045;8.87032;7.5;
9.8544;6.83911;6.84236;8.78702;7.5;
9.85441;6.83042;6.83386;8.69861;7.5;
9.85442;6.82137;6.82499;8.60541;7.5;
9.85443;6.81199;6.81579;8.50782;7.5;
9.85444;6.80234;6.80629;8.4062;7.5;
9.85445;6.79243;6.79652;8.30096;7.5;
9.85446;6.78232;6.78654;8.19251;7.5;
9.85447;6.77204;6.77636;8.08129;7.5;
9.85448;6.76164;6.76605;7.96773;7.5;
9.85449;6.75115;6.75563;7.85228;7.5;
9.8545;6.74061;6.74515;7.7354;7.5;
9.85451;6.73008;6.73465;7.61755;7.5;
9.85452;6.71958;6.72417;7.49919;7.5;
9.85453;6.70916;6.71375;7.38079;7.5;
9.85454;6.69886;6.70343;7.26283;7.5;
9.85455;6.68873;6.69326;7.14576;7.5;
9.85456;6.6788;6.68328;7.03005;7.5;
9.85457;6.66911;6.67352;6.91615;7.5;
9.85458;6.6597;6.66402;6.80453;7.5;
9.85459;6.65061;6.65482;6.69561;7.5;
9.8546;6.64187;6.64595;6.58982;7.5;
9.85461;6.63351;6.63746;6.48759;7.5;
9.85462;6.62558;6.62937;6.38932;7.5;
9.85463;6.6181;6.62172;6.29539;7.5;
9.85464;6.6111;6.61454;6.20618;7.5;
9.85465;6.60461;6.60785;6.12204;7.5;
9.85466;6.59865;6.60169;6.0433;7.5;
9.85467;6.59326;6.59606;5.97026;7.5;
9.85468;6.58844;6.59101;5.90322;7.5;
9.85469;6.58421;6.58655;5.84245;7.5;
9.8547;6.58061;6.58269;5.78817;7.5;
9.85471;6.57763;6.57945;5.74061;7.5;
9.85472;6.57529;6.57684;5.69995;7.5;
9.85473;6.5736;6.57488;5.66635;7.5;
9.85474;6.57257;6.57356;5.63995;7.5;
9.85475;6.57219;6.57291;5.62084;7.5;
9.85476;6.57248;6.57291;5.6091;7.5;
9.85477;6.57343;6.57357;5.60479;7.5;
9.85478;6.57504;6.57489;5.6079;7.5;
9.85479;6.5773;6.57686;5.61845;7.5;
9.8548;6.5802;6.57948;5.63637;7.5;
9.85481;6.58373;6.58272;5.6616;7.5;
9.85482;6.58787;6.58659;5.69405;7.5;
9.85483;6.59262;6.59106;5.73358;7.5;
9.85484;6.59794;6.59612;5.78004;7.5;
9.85485;6.60383;6.60175;5.83324;7.5;
9.85486;6.61026;6.60792;5.89299;7.5;
9.85487;6.61719;6.61461;5.95903;7.5;
9.85488;6.62462;6.6218;6.03112;7.5;
9.85489;6.63249;6.62946;6.10896;7.5;
9.8549;6.64079;6.63755;6.19226;7.5;
9.85491;6.64949;6.64604;6.28067;7.5;
9.85492;6.65854;6.65491;6.37387;7.5;
9.85493;6.66791;6.66411;6.47146;7.5;
9.85494;6.67757;6.67361;6.57308;7.5;
9.85495;6.68747;6.68338;6.67832;7.5;
9.85496;6.69758;6.69337;6.78677;7.5;
9.85497;6.70786;6.70354;6.89799;7.5;
9.85498;6.71826;6.71385;7.01155;7.5;
9.85499;6.72875;6.72427;7.127;7.5;
9.855;6.73929;6.73476;7.24388;7.5;
9.85501;6.74983;6.74526;7.36173;7.5;
9.85502;6.76032;6.75574;7.48009;7.5;
9.85503;6.77074;6.76616;7.59849;7.5;
9.85504;6.78104;6.77647;7.71645;7.5;
9.85505;6.79117;6.78664;7.83352;7.5;
9.85506;6.8011;6.79663;7.94923;7.5;
9.85507;6.81079;6.80639;8.06313;7.5;
9.85508;6.8202;6.81589;8.17475;7.5;
9.85509;6.8293;6.82509;8.28368;7.5;
9.8551;6.83804;6.83395;8.38946;7.5;
9.85511;6.84639;6.84244;8.49169;7.5;
9.85512;6.85432;6.85053;8.58996;7.5;
9.85513;6.8618;6.85818;8.68389;7.5;
9.85514;6.8688;6.86537;8.7731;7.5;
9.85515;6.8753;6.87205;8.85724;7.5;
9.85516;6.88125;6.87822;8.93599;7.5;
9.85517;6.88665;6.88384;9.00902;7.5;
9.85518;6.89147;6.8889;9.07606;7.5;
9.85519;6.89569;6.89336;9.13683;7.5;
9.8552;6.8993;6.89722;9.19111;7.5;
9.85521;6.90228;6.90046;9.23867;7.5;
9.85522;6.90462;6.90307;9.27933;7.5;
9.85523;6.90631;6.90503;9.31293;7.5;
9.85524;6.90734;6.90634;9.33933;7.5;
9.85525;6.90771;6.907;9.35844;7.5;
9.85526;6.90742;6.907;9.37018;7.5;
9.85527;6.90647;6.90633;9.37449;7.5;
9.85528;6.90487;6.90502;9.37138;7.5;
9.85529;6.90261;6.90305;9.36084;7.5;
9.8553;6.89971;6.90043;9.34291;7.5;
9.85531;6.89618;6.89719;9.31768;7.5;
9.85532;6.89204;6.89332;9.28523;7.5;
9.85533;6.88729;6.88885;9.2457;7.5;
9.85534;6.88196;6.88379;9.19924;7.5;
9.85535;6.87607;6.87816;9.14604;7.5;
9.85536;6.86965;6.87199;9.08629;7.5;
9.85537;6.86271;6.86529;9.02025;7.5;
9.85538;6.85529;6.8581;8.94816;7.5;
9.85539;6.84741;6.85045;8.87032;7.5;
9.8554;6.83911;6.84236;8.78702;7.5;
9.85541;6.83042;6.83386;8.69861;7.5;
9.85542;6.82137;6.82499;8.60541;7.5;
9.85543;6.81199;6.81579;8.50782;7.5;
9.85544;6.80234;6.80629;8.4062;7.5;
9.85545;6.79243;6.79652;8.30096;7.5;
9.85546;6.78232;6.78654;8.19251;7.5;
9.85547;6.77204;6.77636;8.08129;7.5;
9.85548;6.76164;6.76605;7.96773;7.5;
9.85549;6.75115;6.75563;7.85228;7.5;
9.8555;6.74061;6.74515;7.7354;7.5;
9.85551;6.73008;6.73465;7.61755;7.5;
9.85552;6.71958;6.72416;7.49919;7.5;
9.85553;6.70916;6.71375;7.38079;7.5;
9.85554;6.69886;6.70343;7.26283;7.5;
9.85555;6.68873;6.69326;7.14576;7.5;
9.85556;6.6788;6.68328;7.03005;7.5;
9.85557;6.66911;6.67351;6.91615;7.5;
9.85558;6.6597;6.66401;6.80453;7.5;
9.85559;6.65061;6.65482;6.69561;7.5;
9.8556;6.64187;6.64595;6.58982;7.5;
9.85561;6.63351;6.63746;6.48759;7.5;
9.85562;6.62558;6.62937;6.38932;7.5;
9.85563;6.6181;6.62172;6.29539;7.5;
9.85564;6.6111;6.61454;6.20618;7.5;
9.85565;6.60461;6.60785;6.12204;7.5;
9.85566;6.59865;6.60168;6.0433;7.5;
9.85567;6.59325;6.59606;5.97026;7.5;
9.85568;6.58843;6.59101;5.90322;7.5;
9.85569;6.58421;6.58654;5.84245;7.5;
9.8557;6.5806;6.58268;5.78817;7.5;
9.85571;6.57763;6.57944;5.74061;7.5;
9.85572;6.57529;6.57684;5.69995;7.5;
9.85573;6.5736;6.57487;5.66635;7.5;
9.85574;6.57257;6.57356;5.63995;7.5;
9.85575;6.57219;6.57291;5.62084;7.5;
9.85576;6.57248;6.57291;5.6091;7.5;
9.85577;6.57343;6.57357;5.60479;7.5;
9.85578;6.57504;6.57489;5.6079;7.5;
9.85579;6.5773;6.57686;5.61845;7.5;
9.8558;6.5802;6.57947;5.63637;7.5;
9.85581;6.58372;6.58272;5.6616;7.5;
9.85582;6.58787;6.58659;5.69405;7.5;
9.85583;6.59262;6.59106;5.73358;7.5;
9.85584;6.59794;6.59612;5.78004;7.5;
9.85585;6.60383;6.60175;5.83324;7.5;
9.85586;6.61026;6.60792;5.89299;7.5;
9.85587;6.61719;6.61461;5.95903;7.5;
9.85588;6.62461;6.6218;6.03112;7.5;
9.85589;6.63249;6.62945;6.10896;7.5;
9.8559;6.64079;6.63755;6.19226;7.5;
9.85591;6.64949;6.64604;6.28067;7.5;
9.85592;6.65854;6.65491;6.37387;7.5;
9.85593;6.66791;6.66411;6.47146;7.5;
9.85594;6.67757;6.67361;6.57308;7.5;
9.85595;6.68747;6.68338;6.67832;7.5;
9.85596;6.69758;6.69337;6.78677;7.5;
9.85597;6.70786;6.70354;6.89799;7.5;
9.85598;6.71826;6.71385;7.01155;7.5;
9.85599;6.72875;6.72427;7.127;7.5;
9.856;6.73929;6.73475;7.24388;7.5;
9.85601;6.74983;6.74526;7.36173;7.5;
9.85602;6.76032;6.75574;7.48009;7.5;
9.85603;6.77074;6.76615;7.59849;7.5;
9.85604;6.78104;6.77647;7.71645;7.5;
9.85605;6.79117;6.78664;7.83352;7.5;
9.85606;6.8011;6.79663;7.94923;7.5;
9.85607;6.81079;6.80639;8.06313;7.5;
9.85608;6.8202;6.81589;8.17475;7.5;
9.85609;6.8293;6.82509;8.28368;7.5;
9.8561;6.83804;6.83395;8.38946;7.5;
9.85611;6.84639;6.84244;8.49169;7.5;
9.85612;6.85432;6.85053;8.58996;7.5;
9.85613;6.8618;6.85818;8.68389;7.5;
9.85614;6.8688;6.86536;8.7731;7.5;
9.85615;6.87529;6.87205;8.85724;7.5;
9.85616;6.88125;6.87822;8.93599;7.5;
9.85617;6.88665;6.88384;9.00902;7.5;
9.85618;6.89147;6.88889;9.07606;7.5;
9.85619;6.89569;6.89336;9.13683;7.5;
9.8562;6.8993;6.89722;9.19111;7.5;
9.85621;6.90228;6.90046;9.23867;7.5;
9.85622;6.90462;6.90307;9.27933;7.5;
9.85623;6.90631;6.90503;9.31293;7.5;
9.85624;6.90734;6.90634;9.33933;7.5;
9.85625;6.90771;6.907;9.35844;7.5;
9.85626;6.90742;6.907;9.37018;7.5;
9.85627;6.90647;6.90633;9.37449;7.5;
9.85628;6.90487;6.90501;9.37138;7.5;
9.85629;6.90261;6.90304;9.36084;7.5;
9.8563;6.89971;6.90043;9.34291;7.5;
9.85631;6.89618;6.89718;9.31768;7.5;
9.85632;6.89203;6.89332;9.28523;7.5;
9.85633;6.88729;6.88885;9.2457;7.5;
9.85634;6.88196;6.88379;9.19924;7.5;
9.85635;6.87607;6.87816;9.14604;7.5;
9.85636;6.86965;6.87199;9.08629;7.5;
9.85637;6.86271;6.86529;9.02025;7.5;
9.85638;6.85529;6.8581;8.94816;7.5;
9.85639;6.84741;6.85045;8.87032;7.5;
9.8564;6.83911;6.84236;8.78702;7.5;
9.85641;6.83042;6.83386;8.69861;7.5;
9.85642;6.82136;6.82499;8.60541;7.5;
9.85643;6.81199;6.81579;8.50782;7.5;
9.85644;6.80233;6.80629;8.4062;7.5;
9.85645;6.79243;6.79652;8.30096;7.5;
9.85646;6.78232;6.78653;8.19251;7.5;
9.85647;6.77204;6.77636;8.08129;7.5;
9.85648;6.76164;6.76605;7.96773;7.5;
9.85649;6.75115;6.75563;7.85228;7.5;
9.8565;6.74061;6.74515;7.7354;7.5;
9.85651;6.73007;6.73464;7.61755;7.5;
9.85652;6.71958;6.72416;7.49919;7.5;
9.85653;6.70916;6.71375;7.38079;7.5;
9.85654;6.69886;6.70343;7.26283;7.5;
9.85655;6.68873;6.69326;7.14576;7.5;
9.85656;6.6788;6.68327;7.03005;7.5;
9.85657;6.66911;6.67351;6.91615;7.5;
9.85658;6.6597;6.66401;6.80453;7.5;
9.85659;6.6506;6.65481;6.69561;7.5;
9.8566;6.64186;6.64595;6.58982;7.5;
9.85661;6.63351;6.63746;6.48759;7.5;
9.85662;6.62558;6.62937;6.38932;7.5;
9.85663;6.6181;6.62172;6.29539;7.5;
9.85664;6.6111;6.61454;6.20618;7.5;
9.85665;6.60461;6.60785;6.12204;7.5;
9.85666;6.59865;6.60168;6.0433;7.5;
9.85667;6.59325;6.59606;5.97026;7.5;
9.85668;6.58843;6.59101;5.90322;7.5;
9.85669;6.58421;6.58654;5.84245;7.5;
9.8567;6.5806;6.58268;5.78817;7.5;
9.85671;6.57762;6.57944;5.74061;7.5;
9.85672;6.57529;6.57684;5.69995;7.5;
9.85673;6.5736;6.57487;5.66635;7.5;
9.85674;6.57256;6.57356;5.63995;7.5;
9.85675;6.57219;6.57291;5.62084;7.5;
9.85676;6.57248;6.57291;5.6091;7.5;
9.85677;6.57343;6.57357;5.60479;7.5;
9.85678;6.57504;6.57489;5.6079;7.5;
9.85679;6.5773;6.57686;5.61845;7.5;
9.8568;6.58019;6.57947;5.63637;7.5;
9.85681;6.58372;6.58272;5.6616;7.5;
9.85682;6.58787;6.58659;5.69405;7.5;
9.85683;6.59261;6.59106;5.73358;7.5;
9.85684;6.59794;6.59612;5.78004;7.5;
9.85685;6.60383;6.60174;5.83324;7.5;
9.85686;6.61025;6.60792;5.89299;7.5;
9.85687;6.61719;6.61461;5.95903;7.5;
9.85688;6.62461;6.6218;6.03112;7.5;
9.85689;6.63249;6.62945;6.10896;7.5;
9.8569;6.64079;6.63754;6.19226;7.5;
9.85691;6.64948;6.64604;6.28067;7.5;
9.85692;6.65854;6.65491;6.37387;7.5;
9.85693;6.66791;6.66411;6.47146;7.5;
9.85694;6.67756;6.67361;6.57308;7.5;
9.85695;6.68747;6.68338;6.67832;7.5;
9.85696;6.69758;6.69336;6.78677;7.5;
9.85697;6.70786;6.70354;6.89799;7.5;
9.85698;6.71826;6.71385;7.01155;7.5;
9.85699;6.72875;6.72427;7.127;7.5;
9.857;6.73929;6.73475;7.24388;7.5;
9.85701;6.74982;6.74525;7.36173;7.5;
9.85702;6.76032;6.75573;7.48009;7.5;
9.85703;6.77074;6.76615;7.59849;7.5;
9.85704;6.78104;6.77647;7.71645;7.5;
9.85705;6.79117;6.78664;7.83352;7.5;
9.85706;6.8011;6.79662;7.94923;7.5;
9.85707;6.81079;6.80639;8.06313;7.5;
9.85708;6.8202;6.81589;8.17475;7.5;
9.85709;6.8293;6.82509;8.28368;7.5;
9.8571;6.83804;6.83395;8.38946;7.5;
9.85711;6.84639;6.84244;8.49169;7.5;
9.85712;6.85432;6.85053;8.58996;7.5;
9.85713;6.8618;6.85818;8.68389;7.5;
9.85714;6.8688;6.86536;8.7731;7.5;
9.85715;6.87529;6.87205;8.85724;7.5;
9.85716;6.88125;6.87822;8.93599;7.5;
9.85717;6.88665;6.88384;9.00902;7.5;
9.85718;6.89147;6.88889;9.07606;7.5;
9.85719;6.89569;6.89336;9.13683;7.5;
9.8572;6.8993;6.89722;9.19111;7.5;
9.85721;6.90228;6.90046;9.23867;7.5;
9.85722;6.90462;6.90307;9.27933;7.5;
9.85723;6.90631;6.90503;9.31293;7.5;
9.85724;6.90734;6.90634;9.33933;7.5;
9.85725;6.90771;6.907;9.35844;7.5;
9.85726;6.90742;6.90699;9.37018;7.5;
9.85727;6.90647;6.90633;9.37449;7.5;
9.85728;6.90487;6.90501;9.37138;7.5;
9.85729;6.90261;6.90304;9.36084;7.5;
9.8573;6.89971;6.90043;9.34291;7.5;
9.85731;6.89618;6.89718;9.31768;7.5;
9.85732;6.89203;6.89332;9.28523;7.5;
9.85733;6.88729;6.88884;9.2457;7.5;
9.85734;6.88196;6.88378;9.19924;7.5;
9.85735;6.87607;6.87816;9.14604;7.5;
9.85736;6.86965;6.87198;9.08629;7.5;
9.85737;6.86271;6.86529;9.02025;7.5;
9.85738;6.85529;6.8581;8.94816;7.5;
9.85739;6.84741;6.85045;8.87032;7.5;
9.8574;6.83911;6.84235;8.78702;7.5;
9.85741;6.83041;6.83386;8.69861;7.5;
9.85742;6.82136;6.82499;8.60541;7.5;
9.85743;6.81199;6.81579;8.50782;7.5;
9.85744;6.80233;6.80629;8.4062;7.5;
9.85745;6.79243;6.79652;8.30096;7.5;
9.85746;6.78232;6.78653;8.19251;7.5;
9.85747;6.77204;6.77636;8.08129;7.5;
9.85748;6.76164;6.76604;7.96773;7.5;
9.85749;6.75115;6.75563;7.85228;7.5;
9.8575;6.74061;6.74514;7.7354;7.5;
9.85751;6.73007;6.73464;7.61755;7.5;
9.85752;6.71957;6.72416;7.49919;7.5;
9.85753;6.70916;6.71374;7.38079;7.5;
9.85754;6.69886;6.70343;7.26283;7.5;
9.85755;6.68873;6.69326;7.14576;7.5;
9.85756;6.6788;6.68327;7.03005;7.5;
9.85757;6.66911;6.67351;6.91615;7.5;
9.85758;6.6597;6.66401;6.80453;7.5;
9.85759;6.6506;6.65481;6.69561;7.5;
9.8576;6.64186;6.64595;6.58982;7.5;
9.85761;6.63351;6.63746;6.48759;7.5;
9.85762;6.62558;6.62937;6.38932;7.5;
9.85763;6.6181;6.62172;6.29539;7.5;
9.85764;6.6111;6.61454;6.20618;7.5;
9.85765;6.60461;6.60785;6.12204;7.5;
9.85766;6.59865;6.60168;6.0433;7.5;
9.85767;6.59325;6.59606;5.97026;7.5;
9.85768;6.58843;6.59101;5.90322;7.5;
9.85769;6.58421;6.58654;5.84245;7.5;
9.8577;6.5806;6.58268;5.78817;7.5;
9.85771;6.57762;6.57944;5.74061;7.5;
9.85772;6.57528;6.57684;5.69995;7.5;
9.85773;6.5736;6.57487;5.66635;7.5;
9.85774;6.57256;6.57356;5.63995;7.5;
9.85775;6.57219;6.5729;5.62084;7.5;
9.85776;6.57248;6.57291;5.6091;7.5;
9.85777;6.57343;6.57357;5.60479;7.5;
9.85778;6.57504;6.57489;5.6079;7.5;
9.85779;6.57729;6.57686;5.61845;7.5;
9.8578;6.58019;6.57947;5.63637;7.5;
9.85781;6.58372;6.58272;5.6616;7.5;
9.85782;6.58787;6.58658;5.69405;7.5;
9.85783;6.59261;6.59106;5.73358;7.5;
9.85784;6.59794;6.59612;5.78004;7.5;
9.85785;6.60383;6.60174;5.83324;7.5;
9.85786;6.61025;6.60792;5.89299;7.5;
9.85787;6.61719;6.61461;5.95903;7.5;
9.85788;6.62461;6.6218;6.03112;7.5;
9.85789;6.63249;6.62945;6.10896;7.5;
9.8579;6.64079;6.63754;6.19226;7.5;
9.85791;6.64948;6.64604;6.28067;7.5;
9.85792;6.65853;6.65491;6.37387;7.5;
9.85793;6.66791;6.66411;6.47146;7.5;
9.85794;6.67756;6.67361;6.57308;7.5;
9.85795;6.68747;6.68338;6.67832;7.5;
9.85796;6.69758;6.69336;6.78677;7.5;
9.85797;6.70785;6.70354;6.89799;7.5;
9.85798;6.71826;6.71385;7.01155;7.5;
9.85799;6.72875;6.72427;7.127;7.5;
9.858;6.73929;6.73475;7.24388;7.5;
9.85801;6.74982;6.74525;7.36173;7.5;
9.85802;6.76032;6.75573;7.48009;7.5;
9.85803;6.77074;6.76615;7.59849;7.5;
9.85804;6.78104;6.77647;7.71645;7.5;
9.85805;6.79117;6.78664;7.83352;7.5;
9.85806;6.8011;6.79662;7.94923;7.5;
9.85807;6.81079;6.80639;8.06313;7.5;
9.85808;6.8202;6.81588;8.17475;7.5;
9.85809;6.82929;6.82508;8.28368;7.5;
9.8581;6.83803;6.83395;8.38946;7.5;
9.85811;6.84639;6.84244;8.49169;7.5;
9.85812;6.85432;6.85053;8.58996;7.5;
9.85813;6.8618;6.85818;8.68389;7.5;
9.85814;6.8688;6.86536;8.7731;7.5;
9.85815;6.87529;6.87205;8.85724;7.5;
9.85816;6.88125;6.87822;8.93599;7.5;
9.85817;6.88665;6.88384;9.00902;7.5;
9.85818;6.89147;6.88889;9.07606;7.5;
9.85819;6.89569;6.89336;9.13683;7.5;
9.8582;6.8993;6.89722;9.19111;7.5;
9.85821;6.90228;6.90046;9.23867;7.5;
9.85822;6.90462;6.90307;9.27933;7.5;
9.85823;6.9063;6.90503;9.31293;7.5;
9.85824;6.90734;6.90634;9.33933;7.5;
9.85825;6.90771;6.907;9.35844;7.5;
9.85826;6.90742;6.90699;9.37018;7.5;
9.85827;6.90647;6.90633;9.37449;7.5;
9.85828;6.90486;6.90501;9.37138;7.5;
9.85829;6.90261;6.90304;9.36084;7.5;
9.8583;6.89971;6.90043;9.34291;7.5;
9.85831;6.89618;6.89718;9.31768;7.5;
9.85832;6.89203;6.89332;9.28523;7.5;
9.85833;6.88729;6.88884;9.2457;7.5;
9.85834;6.88196;6.88378;9.19924;7.5;
9.85835;6.87607;6.87816;9.14604;7.5;
9.85836;6.86964;6.87198;9.08629;7.5;
9.85837;6.86271;6.86529;9.02025;7.5;
9.85838;6.85529;6.8581;8.94816;7.5;
9.85839;6.84741;6.85044;8.87032;7.5;
9.8584;6.83911;6.84235;8.78702;7.5;
9.85841;6.83041;6.83386;8.69861;7.5;
9.85842;6.82136;6.82499;8.60541;7.5;
9.85843;6.81199;6.81579;8.50782;7.5;
9.85844;6.80233;6.80628;8.4062;7.5;
9.85845;6.79243;6.79652;8.30096;7.5;
9.85846;6.78232;6.78653;8.19251;7.5;
9.85847;6.77204;6.77636;8.08129;7.5;
9.85848;6.76163;6.76604;7.96773;7.5;
9.85849;6.75114;6.75562;7.85228;7.5;
9.8585;6.74061;6.74514;7.7354;7.5;
9.85851;6.73007;6.73464;7.61755;7.5;
9.85852;6.71957;6.72416;7.49919;7.5;
9.85853;6.70916;6.71374;7.38079;7.5;
9.85854;6.69886;6.70343;7.26283;7.5;
9.85855;6.68873;6.69326;7.14576;7.5;
9.85856;6.67879;6.68327;7.03005;7.5;
9.85857;6.6691;6.67351;6.91615;7.5;
9.85858;6.65969;6.66401;6.80453;7.5;
9.85859;6.6506;6.65481;6.69561;7.5;
9.8586;6.64186;6.64595;6.58982;7.5;
9.85861;6.63351;6.63746;6.48759;7.5;
9.85862;6.62558;6.62937;6.38932;7.5;
9.85863;6.6181;6.62172;6.29539;7.5;
9.85864;6.6111;6.61454;6.20618;7.5;
9.85865;6.60461;6.60785;6.12204;7.5;
9.85866;6.59865;6.60168;6.0433;7.5;
9.85867;6.59325;6.59606;5.97026;7.5;
9.85868;6.58843;6.59101;5.90322;7.5;
9.85869;6.58421;6.58654;5.84245;7.5;
9.8587;6.5806;6.58268;5.78817;7.5;
9.85871;6.57762;6.57944;5.74061;7.5;
9.85872;6.57528;6.57683;5.69995;7.5;
9.85873;6.57359;6.57487;5.66635;7.5;
9.85874;6.57256;6.57356;5.63995;7.5;
9.85875;6.57219;6.5729;5.62084;7.5;
9.85876;6.57248;6.57291;5.6091;7.5;
9.85877;6.57343;6.57357;5.60479;7.5;
9.85878;6.57504;6.57489;5.6079;7.5;
9.85879;6.57729;6.57686;5.61845;7.5;
9.8588;6.58019;6.57947;5.63637;7.5;
9.85881;6.58372;6.58272;5.6616;7.5;
9.85882;6.58787;6.58658;5.69405;7.5;
9.85883;6.59261;6.59106;5.73358;7.5;
9.85884;6.59794;6.59611;5.78004;7.5;
9.85885;6.60383;6.60174;5.83324;7.5;
9.85886;6.61025;6.60791;5.89299;7.5;
9.85887;6.61719;6.61461;5.95903;7.5;
9.85888;6.62461;6.6218;6.03112;7.5;
9.85889;6.63249;6.62945;6.10896;7.5;
9.8589;6.64079;6.63754;6.19226;7.5;
9.85891;6.64948;6.64604;6.28067;7.5;
9.85892;6.65853;6.6549;6.37387;7.5;
9.85893;6.6679;6.66411;6.47146;7.5;
9.85894;6.67756;6.67361;6.57308;7.5;
9.85895;6.68746;6.68337;6.67832;7.5;
9.85896;6.69758;6.69336;6.78677;7.5;
9.85897;6.70785;6.70353;6.89799;7.5;
9.85898;6.71826;6.71385;7.01155;7.5;
9.85899;6.72875;6.72427;7.127;7.5;
9.859;6.73928;6.73475;7.24388;7.5;
9.85901;6.74982;6.74525;7.36173;7.5;
9.85902;6.76032;6.75573;7.48009;7.5;
9.85903;6.77074;6.76615;7.59849;7.5;
9.85904;6.78103;6.77647;7.71645;7.5;
9.85905;6.79117;6.78664;7.83352;7.5;
9.85906;6.8011;6.79662;7.94923;7.5;
9.85907;6.81079;6.80638;8.06313;7.5;
9.85908;6.8202;6.81588;8.17475;7.5;
9.85909;6.82929;6.82508;8.28368;7.5;
9.8591;6.83803;6.83395;8.38946;7.5;
9.85911;6.84639;6.84244;8.49169;7.5;
9.85912;6.85432;6.85053;8.58996;7.5;
9.85913;6.8618;6.85818;8.68389;7.5;
9.85914;6.8688;6.86536;8.7731;7.5;
9.85915;6.87529;6.87205;8.85724;7.5;
9.85916;6.88125;6.87822;8.93599;7.5;
9.85917;6.88665;6.88384;9.00902;7.5;
9.85918;6.89147;6.88889;9.07606;7.5;
9.85919;6.89569;6.89336;9.13683;7.5;
9.8592;6.8993;6.89722;9.19111;7.5;
9.85921;6.90228;6.90046;9.23867;7.5;
9.85922;6.90461;6.90306;9.27933;7.5;
9.85923;6.9063;6.90503;9.31293;7.5;
9.85924;6.90734;6.90634;9.33933;7.5;
9.85925;6.90771;6.907;9.35844;7.5;
9.85926;6.90742;6.90699;9.37018;7.5;
9.85927;6.90647;6.90633;9.37449;7.5;
